$$Name$Pricebook2.Name$Product2.StockKeepingUnit$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,IsActive,IsDerived,Name,Pricebook2.$$Name$IsStandard,Product2.StockKeepingUnit,ProductSellingModel.$$Name$SellingModelType,UnitPrice
128GB LRDIMM;Standard Price Book;QB-MEM 128GB;１回限り;USD,USD,true,false,128GB LRDIMM,Standard Price Book;true,QB-MEM 128GB,１回限り;OneTime,1989
128GB LRDIMM;Standard Price Book;QB-MEM 128GB;１回限り;JPY,JPY,true,false,128GB LRDIMM,Standard Price Book;true,QB-MEM 128GB,１回限り;OneTime,298350
16GB RDIMM;Standard Price Book;QB-MEM 16GB;１回限り;USD,USD,true,false,16GB RDIMM,Standard Price Book;true,QB-MEM 16GB,１回限り;OneTime,599
16GB RDIMM;Standard Price Book;QB-MEM 16GB;１回限り;JPY,JPY,true,false,16GB RDIMM,Standard Price Book;true,QB-MEM 16GB,１回限り;OneTime,89850
32GB RDIMM;Standard Price Book;QB-MEM 32GB;１回限り;USD,USD,true,false,32GB RDIMM,Standard Price Book;true,QB-MEM 32GB,１回限り;OneTime,889
32GB RDIMM;Standard Price Book;QB-MEM 32GB;１回限り;JPY,JPY,true,false,32GB RDIMM,Standard Price Book;true,QB-MEM 32GB,１回限り;OneTime,133350
64GB RDIMM;Standard Price Book;QB-MEM 64GB;１回限り;USD,USD,true,false,64GB RDIMM,Standard Price Book;true,QB-MEM 64GB,１回限り;OneTime,999
64GB RDIMM;Standard Price Book;QB-MEM 64GB;１回限り;JPY,JPY,true,false,64GB RDIMM,Standard Price Book;true,QB-MEM 64GB,１回限り;OneTime,149850
8GB RDIMM;Standard Price Book;QB-MEM 8GB;１回限り;USD,USD,true,false,8GB RDIMM,Standard Price Book;true,QB-MEM 8GB,１回限り;OneTime,399
8GB RDIMM;Standard Price Book;QB-MEM 8GB;１回限り;JPY,JPY,true,false,8GB RDIMM,Standard Price Book;true,QB-MEM 8GB,１回限り;OneTime,59850
追加メッセージ - QB スターター;Standard Price Book;QB-MSG-STRT;エバーグリーン（月間）;USD,USD,true,false,追加メッセージ - QB スターター,Standard Price Book;true,QB-MSG-STRT,エバーグリーン（月間）;Evergreen,3500
追加メッセージ - QB スターター;Standard Price Book;QB-MSG-STRT;期間ベース（年間）;USD,USD,true,false,追加メッセージ - QB スターター,Standard Price Book;true,QB-MSG-STRT,期間ベース（年間）;TermDefined,30000
追加メッセージ - QB スターター;Standard Price Book;QB-MSG-STRT;期間ベース（月間）;USD,USD,true,false,追加メッセージ - QB スターター,Standard Price Book;true,QB-MSG-STRT,期間ベース（月間）;TermDefined,3000
追加メッセージ - QB スターター;Standard Price Book;QB-MSG-STRT;エバーグリーン（月間）;JPY,JPY,true,false,追加メッセージ - QB スターター,Standard Price Book;true,QB-MSG-STRT,エバーグリーン（月間）;Evergreen,525000
追加メッセージ - QB スターター;Standard Price Book;QB-MSG-STRT;期間ベース（年間）;JPY,JPY,true,false,追加メッセージ - QB スターター,Standard Price Book;true,QB-MSG-STRT,期間ベース（年間）;TermDefined,4500000
追加メッセージ - QB スターター;Standard Price Book;QB-MSG-STRT;期間ベース（月間）;JPY,JPY,true,false,追加メッセージ - QB スターター,Standard Price Book;true,QB-MSG-STRT,期間ベース（月間）;TermDefined,450000
QuantumBit データベース（金額コミット）;Standard Price Book;QB-MTY-CMT;期間ベース（年間）;USD,USD,true,false,QuantumBit データベース（金額コミット）,Standard Price Book;true,QB-MTY-CMT,期間ベース（年間）;TermDefined,8000
QuantumBit データベース（金額コミット）;Standard Price Book;QB-MTY-CMT;期間ベース（年間）;JPY,JPY,true,false,QuantumBit データベース（金額コミット）,Standard Price Book;true,QB-MTY-CMT,期間ベース（年間）;TermDefined,1200000
Intel X710 デュアルポート 10Gb ダイレクトアタッチ;Standard Price Book;QB-NET X710;１回限り;USD,USD,true,false,Intel X710 デュアルポート 10Gb ダイレクトアタッチ,Standard Price Book;true,QB-NET X710,１回限り;OneTime,1599
Intel X710 デュアルポート 10Gb ダイレクトアタッチ;Standard Price Book;QB-NET X710;１回限り;JPY,JPY,true,false,Intel X710 デュアルポート 10Gb ダイレクトアタッチ,Standard Price Book;true,QB-NET X710,１回限り;OneTime,239850
QB-NetLink 100G Ultra;Standard Price Book;QB-NET-100G-ULTRA;１回限り;USD,USD,true,false,QB-NetLink 100G Ultra,Standard Price Book;true,QB-NET-100G-ULTRA,１回限り;OneTime,700
QB-NetLink 100G Ultra;Standard Price Book;QB-NET-100G-ULTRA;１回限り;JPY,JPY,true,false,QB-NetLink 100G Ultra,Standard Price Book;true,QB-NET-100G-ULTRA,１回限り;OneTime,105000
QB-NetLink 10G;Standard Price Book;QB-NET-10G;１回限り;USD,USD,true,false,QB-NetLink 10G,Standard Price Book;true,QB-NET-10G,１回限り;OneTime,220
QB-NetLink 10G;Standard Price Book;QB-NET-10G;１回限り;JPY,JPY,true,false,QB-NetLink 10G,Standard Price Book;true,QB-NET-10G,１回限り;OneTime,33000
QB-NetLink 25G;Standard Price Book;QB-NET-25G;１回限り;USD,USD,true,false,QB-NetLink 25G,Standard Price Book;true,QB-NET-25G,１回限り;OneTime,450
QB-NetLink 25G;Standard Price Book;QB-NET-25G;１回限り;JPY,JPY,true,false,QB-NetLink 25G,Standard Price Book;true,QB-NET-25G,１回限り;OneTime,67500
QB-NetSecure 10G;Standard Price Book;QB-NETSECURE-10G;１回限り;USD,USD,true,false,QB-NetSecure 10G,Standard Price Book;true,QB-NETSECURE-10G,１回限り;OneTime,500
QB-NetSecure 10G;Standard Price Book;QB-NETSECURE-10G;１回限り;JPY,JPY,true,false,QB-NetSecure 10G,Standard Price Book;true,QB-NETSECURE-10G,１回限り;OneTime,75000
QB-Accel NovaX150;Standard Price Book;QB-NovaX150;１回限り;USD,USD,true,false,QB-Accel NovaX150,Standard Price Book;true,QB-NovaX150,１回限り;OneTime,9800
QB-Accel NovaX150;Standard Price Book;QB-NovaX150;１回限り;JPY,JPY,true,false,QB-Accel NovaX150,Standard Price Book;true,QB-NovaX150,１回限り;OneTime,1470000
QB-NVExpand 200;Standard Price Book;QB-NVExpand-200;１回限り;USD,USD,true,false,QB-NVExpand 200,Standard Price Book;true,QB-NVExpand-200,１回限り;OneTime,475
QB-NVExpand 200;Standard Price Book;QB-NVExpand-200;１回限り;JPY,JPY,true,false,QB-NVExpand 200,Standard Price Book;true,QB-NVExpand-200,１回限り;OneTime,71250
QB-PowerCore 1600S;Standard Price Book;QB-PWRCORE-1600S;１回限り;USD,USD,true,false,QB-PowerCore 1600S,Standard Price Book;true,QB-PWRCORE-1600S,１回限り;OneTime,599
QB-PowerCore 1600S;Standard Price Book;QB-PWRCORE-1600S;１回限り;JPY,JPY,true,false,QB-PowerCore 1600S,Standard Price Book;true,QB-PWRCORE-1600S,１回限り;OneTime,89850
QB-PowerCore 500S;Standard Price Book;QB-PWRCORE-500S;１回限り;USD,USD,true,false,QB-PowerCore 500S,Standard Price Book;true,QB-PWRCORE-500S,１回限り;OneTime,299
QB-PowerCore 500S;Standard Price Book;QB-PWRCORE-500S;１回限り;JPY,JPY,true,false,QB-PowerCore 500S,Standard Price Book;true,QB-PWRCORE-500S,１回限り;OneTime,44850
QB-PowerCore 800S;Standard Price Book;QB-PWRCORE-800S;１回限り;USD,USD,true,false,QB-PowerCore 800S,Standard Price Book;true,QB-PWRCORE-800S,１回限り;OneTime,489
QB-PowerCore 800S;Standard Price Book;QB-PWRCORE-800S;１回限り;JPY,JPY,true,false,QB-PowerCore 800S,Standard Price Book;true,QB-PWRCORE-800S,１回限り;OneTime,73350
QB-PowerSafe 1000D;Standard Price Book;QB-PWRSAFE-1000D;１回限り;USD,USD,true,false,QB-PowerSafe 1000D,Standard Price Book;true,QB-PWRSAFE-1000D,１回限り;OneTime,700
QB-PowerSafe 1000D;Standard Price Book;QB-PWRSAFE-1000D;１回限り;JPY,JPY,true,false,QB-PowerSafe 1000D,Standard Price Book;true,QB-PWRSAFE-1000D,１回限り;OneTime,105000
QB-PowerSafe 2000D;Standard Price Book;QB-PWRSAFE-2000D;１回限り;USD,USD,true,false,QB-PowerSafe 2000D,Standard Price Book;true,QB-PWRSAFE-2000D,１回限り;OneTime,1850
QB-PowerSafe 2000D;Standard Price Book;QB-PWRSAFE-2000D;１回限り;JPY,JPY,true,false,QB-PowerSafe 2000D,Standard Price Book;true,QB-PWRSAFE-2000D,１回限り;OneTime,277500
QB-PowerSafe 600D;Standard Price Book;QB-PWRSAFE-600D;１回限り;USD,USD,true,false,QB-PowerSafe 600D,Standard Price Book;true,QB-PWRSAFE-600D,１回限り;OneTime,450
QB-PowerSafe 600D;Standard Price Book;QB-PWRSAFE-600D;１回限り;JPY,JPY,true,false,QB-PowerSafe 600D,Standard Price Book;true,QB-PWRSAFE-600D,１回限り;OneTime,67500
QuantumBit Q-Rack 750;Standard Price Book;QB-QRack-750;１回限り;USD,USD,true,false,QuantumBit Q-Rack 750,Standard Price Book;true,QB-QRack-750,１回限り;OneTime,3980
QuantumBit Q-Rack 750;Standard Price Book;QB-QRack-750;１回限り;JPY,JPY,true,false,QuantumBit Q-Rack 750,Standard Price Book;true,QB-QRack-750,１回限り;OneTime,597000
QuantumBit データベース（数量コミット）;Standard Price Book;QB-QTY-CMT;期間ベース（年間）;USD,USD,true,false,QuantumBit データベース（数量コミット）,Standard Price Book;true,QB-QTY-CMT,期間ベース（年間）;TermDefined,500
QuantumBit データベース（数量コミット）;Standard Price Book;QB-QTY-CMT;期間ベース（年間）;JPY,JPY,true,false,QuantumBit データベース（数量コミット）,Standard Price Book;true,QB-QTY-CMT,期間ベース（年間）;TermDefined,75000
QB-RAIDForce 500;Standard Price Book;QB-RAID-500;１回限り;USD,USD,true,false,QB-RAIDForce 500,Standard Price Book;true,QB-RAID-500,１回限り;OneTime,620
QB-RAIDForce 500;Standard Price Book;QB-RAID-500;１回限り;JPY,JPY,true,false,QB-RAIDForce 500,Standard Price Book;true,QB-RAID-500,１回限り;OneTime,93000
データ正規化エキスパート;Standard Price Book;QB-SRV-DNE;１回限り;USD,USD,true,false,データ正規化エキスパート,Standard Price Book;true,QB-SRV-DNE,１回限り;OneTime,300
データ正規化エキスパート;Standard Price Book;QB-SRV-DNE;１回限り;JPY,JPY,true,false,データ正規化エキスパート,Standard Price Book;true,QB-SRV-DNE,１回限り;OneTime,45000
実装エンジニア;Standard Price Book;QB-SRV-IMP;１回限り;USD,USD,true,false,実装エンジニア,Standard Price Book;true,QB-SRV-IMP,１回限り;OneTime,300
実装エンジニア;Standard Price Book;QB-SRV-IMP;１回限り;JPY,JPY,true,false,実装エンジニア,Standard Price Book;true,QB-SRV-IMP,１回限り;OneTime,45000
統合スペシャリストエンジニア;Standard Price Book;QB-SRV-ISE;１回限り;USD,USD,true,false,統合スペシャリストエンジニア,Standard Price Book;true,QB-SRV-ISE,１回限り;OneTime,350
統合スペシャリストエンジニア;Standard Price Book;QB-SRV-ISE;１回限り;JPY,JPY,true,false,統合スペシャリストエンジニア,Standard Price Book;true,QB-SRV-ISE,１回限り;OneTime,52500
モジュール拡張エンジニア;Standard Price Book;QB-SRV-MEE;１回限り;USD,USD,true,false,モジュール拡張エンジニア,Standard Price Book;true,QB-SRV-MEE,１回限り;OneTime,300
モジュール拡張エンジニア;Standard Price Book;QB-SRV-MEE;１回限り;JPY,JPY,true,false,モジュール拡張エンジニア,Standard Price Book;true,QB-SRV-MEE,１回限り;OneTime,45000
プロフェッショナルサービス 1日あたりの料金;Standard Price Book;QB-SRV-OG-PSH;１回限り;USD,USD,true,false,プロフェッショナルサービス 1日あたりの料金,Standard Price Book;true,QB-SRV-OG-PSH,１回限り;OneTime,250
プロフェッショナルサービス 1日あたりの料金;Standard Price Book;QB-SRV-OG-PSH;１回限り;JPY,JPY,true,false,プロフェッショナルサービス 1日あたりの料金,Standard Price Book;true,QB-SRV-OG-PSH,１回限り;OneTime,37500
プログラムディレクター;Standard Price Book;QB-SRV-PD;１回限り;USD,USD,true,false,プログラムディレクター,Standard Price Book;true,QB-SRV-PD,１回限り;OneTime,350
プログラムディレクター;Standard Price Book;QB-SRV-PD;１回限り;JPY,JPY,true,false,プログラムディレクター,Standard Price Book;true,QB-SRV-PD,１回限り;OneTime,52500
プロジェクトマネージャー;Standard Price Book;QB-SRV-PMN;１回限り;USD,USD,true,false,プロジェクトマネージャー,Standard Price Book;true,QB-SRV-PMN,１回限り;OneTime,300
プロジェクトマネージャー;Standard Price Book;QB-SRV-PMN;１回限り;JPY,JPY,true,false,プロジェクトマネージャー,Standard Price Book;true,QB-SRV-PMN,１回限り;OneTime,45000
品質保証エンジニア;Standard Price Book;QB-SRV-QAE;１回限り;USD,USD,true,false,品質保証エンジニア,Standard Price Book;true,QB-SRV-QAE,１回限り;OneTime,300
品質保証エンジニア;Standard Price Book;QB-SRV-QAE;１回限り;JPY,JPY,true,false,品質保証エンジニア,Standard Price Book;true,QB-SRV-QAE,１回限り;OneTime,45000
ソリューションアーキテクト;Standard Price Book;QB-SRV-SAT;１回限り;USD,USD,true,false,ソリューションアーキテクト,Standard Price Book;true,QB-SRV-SAT,１回限り;OneTime,500
ソリューションアーキテクト;Standard Price Book;QB-SRV-SAT;１回限り;JPY,JPY,true,false,ソリューションアーキテクト,Standard Price Book;true,QB-SRV-SAT,１回限り;OneTime,75000
プロフェッショナルサービスの作業範囲;Standard Price Book;QB-SRV-SOW;１回限り;USD,USD,true,false,プロフェッショナルサービスの作業範囲,Standard Price Book;true,QB-SRV-SOW,１回限り;OneTime,25000
プロフェッショナルサービスの作業範囲;Standard Price Book;QB-SRV-SOW;１回限り;JPY,JPY,true,false,プロフェッショナルサービスの作業範囲,Standard Price Book;true,QB-SRV-SOW,１回限り;OneTime,3750000
Q-Drive NVX 16TB;Standard Price Book;QB-SSD 16TB;１回限り;USD,USD,true,false,Q-Drive NVX 16TB,Standard Price Book;true,QB-SSD 16TB,１回限り;OneTime,1200
Q-Drive NVX 16TB;Standard Price Book;QB-SSD 16TB;１回限り;JPY,JPY,true,false,Q-Drive NVX 16TB,Standard Price Book;true,QB-SSD 16TB,１回限り;OneTime,180000
Q-Drive NVX 2TB;Standard Price Book;QB-SSD 2TB;１回限り;USD,USD,true,false,Q-Drive NVX 2TB,Standard Price Book;true,QB-SSD 2TB,１回限り;OneTime,150
Q-Drive NVX 2TB;Standard Price Book;QB-SSD 2TB;１回限り;JPY,JPY,true,false,Q-Drive NVX 2TB,Standard Price Book;true,QB-SSD 2TB,１回限り;OneTime,22500
Q-Drive NVX Ultra 30TB;Standard Price Book;QB-SSD 30TB;１回限り;USD,USD,true,false,Q-Drive NVX Ultra 30TB,Standard Price Book;true,QB-SSD 30TB,１回限り;OneTime,2500
Q-Drive NVX Ultra 30TB;Standard Price Book;QB-SSD 30TB;１回限り;JPY,JPY,true,false,Q-Drive NVX Ultra 30TB,Standard Price Book;true,QB-SSD 30TB,１回限り;OneTime,375000
Q-Drive NVX 4TB;Standard Price Book;QB-SSD 4TB;１回限り;USD,USD,true,false,Q-Drive NVX 4TB,Standard Price Book;true,QB-SSD 4TB,１回限り;OneTime,225
Q-Drive NVX 4TB;Standard Price Book;QB-SSD 4TB;１回限り;JPY,JPY,true,false,Q-Drive NVX 4TB,Standard Price Book;true,QB-SSD 4TB,１回限り;OneTime,33750
Q-Drive NVX 8TB;Standard Price Book;QB-SSD 8TB;１回限り;USD,USD,true,false,Q-Drive NVX 8TB,Standard Price Book;true,QB-SSD 8TB,１回限り;OneTime,580
Q-Drive NVX 8TB;Standard Price Book;QB-SSD 8TB;１回限り;JPY,JPY,true,false,Q-Drive NVX 8TB,Standard Price Book;true,QB-SSD 8TB,１回限り;OneTime,87000
シルバーハードウェアメンテナンス;Standard Price Book;QB-SUPP-1000;期間ベース（年間）;USD,USD,true,false,シルバーハードウェアメンテナンス,Standard Price Book;true,QB-SUPP-1000,期間ベース（年間）;TermDefined,25000
シルバーハードウェアメンテナンス;Standard Price Book;QB-SUPP-1000;期間ベース（年間）;JPY,JPY,true,false,シルバーハードウェアメンテナンス,Standard Price Book;true,QB-SUPP-1000,期間ベース（年間）;TermDefined,3750000
ゴールドハードウェアメンテナンス;Standard Price Book;QB-SUPP-1005;期間ベース（年間）;USD,USD,true,false,ゴールドハードウェアメンテナンス,Standard Price Book;true,QB-SUPP-1005,期間ベース（年間）;TermDefined,30000
ゴールドハードウェアメンテナンス;Standard Price Book;QB-SUPP-1005;期間ベース（年間）;JPY,JPY,true,false,ゴールドハードウェアメンテナンス,Standard Price Book;true,QB-SUPP-1005,期間ベース（年間）;TermDefined,4500000
ソフトウェア・メンテナンス;Standard Price Book;QB-SUPP-2000;期間ベース（年間）;USD,USD,true,true,ソフトウェア・メンテナンス,Standard Price Book;true,QB-SUPP-2000,期間ベース（年間）;TermDefined,0
ソフトウェア・メンテナンス;Standard Price Book;QB-SUPP-2000;期間ベース（年間）;JPY,JPY,true,true,ソフトウェア・メンテナンス,Standard Price Book;true,QB-SUPP-2000,期間ベース（年間）;TermDefined,0
QuantumBit トークンパック;Standard Price Book;QB-TOKENS-PACK;１回限り;USD,USD,true,false,QuantumBit トークンパック,Standard Price Book;true,QB-TOKENS-PACK,１回限り;OneTime,100
QuantumBit トークンパック;Standard Price Book;QB-TOKENS-PACK;１回限り;JPY,JPY,true,false,QuantumBit トークンパック,Standard Price Book;true,QB-TOKENS-PACK,１回限り;OneTime,15000
QuantumBit 基礎トレーニング;Standard Price Book;QB-TRN-ESSNTLS;１回限り;USD,USD,true,false,QuantumBit 基礎トレーニング,Standard Price Book;true,QB-TRN-ESSNTLS,１回限り;OneTime,8500
QuantumBit 基礎トレーニング;Standard Price Book;QB-TRN-ESSNTLS;１回限り;JPY,JPY,true,false,QuantumBit 基礎トレーニング,Standard Price Book;true,QB-TRN-ESSNTLS,１回限り;OneTime,1275000
QuantumBit 上級トレーニング;Standard Price Book;QB-TRN-FUND;１回限り;USD,USD,true,false,QuantumBit 上級トレーニング,Standard Price Book;true,QB-TRN-FUND,１回限り;OneTime,6500
QuantumBit 上級トレーニング;Standard Price Book;QB-TRN-FUND;１回限り;JPY,JPY,true,false,QuantumBit 上級トレーニング,Standard Price Book;true,QB-TRN-FUND,１回限り;OneTime,975000
QB-Accel VegaX200;Standard Price Book;QB-VegaX200;１回限り;USD,USD,true,false,QB-Accel VegaX200,Standard Price Book;true,QB-VegaX200,１回限り;OneTime,15000
QB-Accel VegaX200;Standard Price Book;QB-VegaX200;１回限り;JPY,JPY,true,false,QB-Accel VegaX200,Standard Price Book;true,QB-VegaX200,１回限り;OneTime,2250000
QuantumBit サブスクリプション;Standard Price Book;TEST-SUB;エバーグリーン（年間）;USD,USD,true,false,QuantumBit サブスクリプション,Standard Price Book;true,TEST-SUB,エバーグリーン（年間）;Evergreen,420
QuantumBit サブスクリプション;Standard Price Book;TEST-SUB;エバーグリーン（月間）;USD,USD,true,false,QuantumBit サブスクリプション,Standard Price Book;true,TEST-SUB,エバーグリーン（月間）;Evergreen,35
QuantumBit サブスクリプション;Standard Price Book;TEST-SUB;期間ベース（年間）;USD,USD,true,false,QuantumBit サブスクリプション,Standard Price Book;true,TEST-SUB,期間ベース（年間）;TermDefined,360
QuantumBit サブスクリプション;Standard Price Book;TEST-SUB;期間ベース（月間）;USD,USD,true,false,QuantumBit サブスクリプション,Standard Price Book;true,TEST-SUB,期間ベース（月間）;TermDefined,30
QuantumBit サブスクリプション;Standard Price Book;TEST-SUB;エバーグリーン（年間）;JPY,JPY,true,false,QuantumBit サブスクリプション,Standard Price Book;true,TEST-SUB,エバーグリーン（年間）;Evergreen,63000
QuantumBit サブスクリプション;Standard Price Book;TEST-SUB;エバーグリーン（月間）;JPY,JPY,true,false,QuantumBit サブスクリプション,Standard Price Book;true,TEST-SUB,エバーグリーン（月間）;Evergreen,5250
QuantumBit サブスクリプション;Standard Price Book;TEST-SUB;期間ベース（年間）;JPY,JPY,true,false,QuantumBit サブスクリプション,Standard Price Book;true,TEST-SUB,期間ベース（年間）;TermDefined,54000
QuantumBit サブスクリプション;Standard Price Book;TEST-SUB;期間ベース（月間）;JPY,JPY,true,false,QuantumBit サブスクリプション,Standard Price Book;true,TEST-SUB,期間ベース（月間）;TermDefined,4500
