"DoesBundlePriceIncludeChild","IsComponentRequired","IsDefaultComponent","IsQuantityEditable","MaxQuantity","MinQuantity","Quantity","QuantityScaleMethod","QuoteVisibility","Sequence","ChildProductId","ParentProductId","ProductRelationshipTypeId","ChildProductClassificationId","ChildSellingModelId","ParentSellingModelId","ProductComponentGroupId","Errors"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","80","01tO500000aq00bIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","98","01tO500000aq00cIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","99","01tO500000aq00dIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","71","01tO500000aq00eIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","162","01tO500000aq00fIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","true","false","#N/A","#N/A","1","Proportional","#N/A","82","01tO500000aq00gIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","83","01tO500000aq00hIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","75","01tO500000aq00iIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","76","01tO500000aq00jIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","154","01tO500000aq00kIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","true","false","#N/A","#N/A","1","Proportional","#N/A","69","01tO500000aq00lIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","127","01tO500000aq00mIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","155","01tO500000aq00nIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","true","false","#N/A","#N/A","1","Proportional","#N/A","135","01tO500000aq00oIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","156","01tO500000aq00pIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","128","01tO500000aq00qIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","129","01tO500000aq00rIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","70","01tO500000aq00sIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","157","01tO500000aq00tIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","93","01tO500000aq00uIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","true","false","#N/A","#N/A","1","Proportional","#N/A","158","01tO500000aq00vIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","124","01tO500000aq00wIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","111","01tO500000aq00xIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","125","01tO500000aq00yIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","112","01tO500000aq00zIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","116","01tO500000aq010IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","103","01tO500000aq011IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","94","01tO500000aq012IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","122","01tO500000aq013IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","109","01tO500000aq014IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","121","01tO500000aq015IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","108","01tO500000aq016IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","120","01tO500000aq017IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","107","01tO500000aq018IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","119","01tO500000aq019IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","106","01tO500000aq01AIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","118","01tO500000aq01BIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","105","01tO500000aq01CIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","117","01tO500000aq01DIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","104","01tO500000aq01EIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","114","01tO500000aq01FIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","130","01tO500000aq01GIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","131","01tO500000aq01HIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","132","01tO500000aq01IIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","133","01tO500000aq01JIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","92","01tO500000aq01KIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","true","false","#N/A","#N/A","1","Proportional","#N/A","91","01tO500000aq01LIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","160","01tO500000aq01MIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","100","01tO500000aq01NIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","101","01tO500000aq01OIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","123","01tO500000aq01PIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","110","01tO500000aq01QIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","115","01tO500000aq01RIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","true","false","#N/A","#N/A","1","Proportional","#N/A","102","01tO500000aq01SIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","113","01tO500000aq01TIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","126","01tO500000aq01UIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","95","01tO500000aq01VIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","96","01tO500000aq01WIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","97","01tO500000aq01XIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","134","01tO500000aq01YIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","136","01tO500000aq01ZIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","159","01tO500000aq01aIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","161","01tO500000aq01bIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","179","01tO500000aq01cIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","166","01tO500000aq01dIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","167","01tO500000aq01eIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","168","01tO500000aq01fIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","169","01tO500000aq01gIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","170","01tO500000aq01hIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","171","01tO500000aq01iIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","172","01tO500000aq01jIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","173","01tO500000aq01kIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","174","01tO500000aq01lIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","175","01tO500000aq01mIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","176","01tO500000aq01nIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","177","01tO500000aq01oIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","180","01tO500000aq01pIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","182","01tO500000aq01qIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","181","01tO500000aq01rIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","164","01tO500000aq01sIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","165","01tO500000aq01tIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","true","false","#N/A","#N/A","1","Proportional","#N/A","183","01tO500000aq01uIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","178","01tO500000aq01vIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","true","false","#N/A","#N/A","1","Proportional","#N/A","207","01tO500000aq01wIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","217","01tO500000aq01xIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","209","01tO500000aq01yIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","204","01tO500000aq01zIAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","210","01tO500000aq020IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","212","01tO500000aq021IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","218","01tO500000aq022IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","214","01tO500000aq023IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","206","01tO500000aq024IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","216","01tO500000aq025IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","211","01tO500000aq026IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","208","01tO500000aq027IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","205","01tO500000aq028IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"true","false","false","false","#N/A","#N/A","1","Proportional","#N/A","213","01tO500000aq029IAA","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","184","01tO500000aq02AIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","185","01tO500000aq02BIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","186","01tO500000aq02CIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","187","01tO500000aq02DIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","188","01tO500000aq02EIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","189","01tO500000aq02FIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
"false","false","false","false","#N/A","#N/A","1","Proportional","#N/A","190","01tO500000aq02GIAQ","01tO500000aq02jIAA","0yoO5000000AlorIAC","#N/A","#N/A","#N/A","#N/A","INVALID_INPUT:Group is mandatory for configurable parent product.:ProductComponentGroupId --"
