$$Product2.StockKeepingUnit$ProductSellingModel.Name,IsDefault,Product2.StockKeepingUnit,ProductSellingModel.$$Name$SellingModelType,ProrationPolicy.Name
QB-PWRSAFE-2000D-GEN1107;One-Time,true,QB-PWRSAFE-2000D-GEN1107,One-Time;OneTime,
QB-PWRSAFE-600D-GEN1108;One-Time,true,QB-PWRSAFE-600D-GEN1108,One-Time;OneTime,
QB-QRack-750-GEN1109;One-Time,true,QB-QRack-750-GEN1109,One-Time;OneTime,
QB-QTY-CMT-GEN1110;Term Annual,true,QB-QTY-CMT-GEN1110,Term Annual;TermDefined,Default Proration Policy
QB-RAID-500-GEN1111;One-Time,true,QB-RAID-500-GEN1111,One-Time;OneTime,
QB-SRV-DNE-GEN1114;One-Time,true,QB-SRV-DNE-GEN1114,One-Time;OneTime,
QB-SRV-IMP-GEN1115;One-Time,true,QB-SRV-IMP-GEN1115,One-Time;OneTime,
QB-SRV-ISE-GEN1116;One-Time,true,QB-SRV-ISE-GEN1116,One-Time;OneTime,
QB-SRV-MEE-GEN1117;One-Time,true,QB-SRV-MEE-GEN1117,One-Time;OneTime,
QB-SRV-OG-PSH-GEN1120;One-Time,true,QB-SRV-OG-PSH-GEN1120,One-Time;OneTime,
QB-SRV-PD-GEN1122;One-Time,true,QB-SRV-PD-GEN1122,One-Time;OneTime,
QB-SRV-PMN-GEN1123;One-Time,true,QB-SRV-PMN-GEN1123,One-Time;OneTime,
QB-SRV-QAE-GEN1125;One-Time,true,QB-SRV-QAE-GEN1125,One-Time;OneTime,
QB-SRV-SAT-GEN1127;One-Time,true,QB-SRV-SAT-GEN1127,One-Time;OneTime,
QB-SRV-SOW-GEN1128;One-Time,true,QB-SRV-SOW-GEN1128,One-Time;OneTime,
QB-SSD 16TB-GEN1129;One-Time,true,QB-SSD 16TB-GEN1129,One-Time;OneTime,
QB-SSD 2TB-GEN1130;One-Time,true,QB-SSD 2TB-GEN1130,One-Time;OneTime,
QB-SSD 30TB-GEN1131;One-Time,true,QB-SSD 30TB-GEN1131,One-Time;OneTime,
QB-SSD 4TB-GEN1132;One-Time,true,QB-SSD 4TB-GEN1132,One-Time;OneTime,
QB-SSD 8TB-GEN1133;One-Time,true,QB-SSD 8TB-GEN1133,One-Time;OneTime,
QB-SUPP-1000-GEN1135;Term Annual,true,QB-SUPP-1000-GEN1135,Term Annual;TermDefined,Default Proration Policy
QB-SUPP-1005-GEN1136;Term Annual,true,QB-SUPP-1005-GEN1136,Term Annual;TermDefined,Default Proration Policy
QB-SUPP-2000-GEN1137;Term Annual,true,QB-SUPP-2000-GEN1137,Term Annual;TermDefined,Default Proration Policy
QB-TOKENS-PACK-GEN1139;One-Time,true,QB-TOKENS-PACK-GEN1139,One-Time;OneTime,
QB-TRN-ESSNTLS-GEN1140;One-Time,true,QB-TRN-ESSNTLS-GEN1140,One-Time;OneTime,
QB-TRN-FUND-GEN1141;One-Time,true,QB-TRN-FUND-GEN1141,One-Time;OneTime,
QB-VegaX200-GEN1142;One-Time,true,QB-VegaX200-GEN1142,One-Time;OneTime,
TEST-SUB-GEN1147;Evergreen Annual,false,TEST-SUB-GEN1147,Evergreen Annual;Evergreen,Default Proration Policy
TEST-SUB-GEN1147;Evergreen Monthly,false,TEST-SUB-GEN1147,Evergreen Monthly;Evergreen,Default Proration Policy
TEST-SUB-GEN1147;Term Annual,true,TEST-SUB-GEN1147,Term Annual;TermDefined,Default Proration Policy
TEST-SUB-GEN1147;Term Monthly,false,TEST-SUB-GEN1147,Term Monthly;TermDefined,Default Proration Policy
QB-API-GEN1154;Evergreen Monthly,false,QB-API-GEN1154,Evergreen Monthly;Evergreen,Default Proration Policy
QB-API-GEN1154;Term Annual,true,QB-API-GEN1154,Term Annual;TermDefined,Default Proration Policy
QB-API-GEN1154;Term Monthly,false,QB-API-GEN1154,Term Monthly;TermDefined,Default Proration Policy
QB-API-FLEX-GEN1156;Term Annual,true,QB-API-FLEX-GEN1156,Term Annual;TermDefined,Default Proration Policy
QB-API-GOVT-GEN1157;Term Annual,true,QB-API-GOVT-GEN1157,Term Annual;TermDefined,Default Proration Policy
QB-API-MGMT-GEN1158;Evergreen Monthly,false,QB-API-MGMT-GEN1158,Evergreen Monthly;Evergreen,Default Proration Policy
QB-API-MGMT-GEN1158;Term Annual,true,QB-API-MGMT-GEN1158,Term Annual;TermDefined,Default Proration Policy
QB-API-MGMT-GEN1158;Term Monthly,false,QB-API-MGMT-GEN1158,Term Monthly;TermDefined,Default Proration Policy
QB-API-PREP-GEN1159;Term Annual,true,QB-API-PREP-GEN1159,Term Annual;TermDefined,Default Proration Policy
QB-API-PROD-GEN1160;Term Annual,true,QB-API-PROD-GEN1160,Term Annual;TermDefined,Default Proration Policy
QB-API-REQT-GEN1161;Evergreen Monthly,false,QB-API-REQT-GEN1161,Evergreen Monthly;Evergreen,Default Proration Policy
QB-API-REQT-GEN1161;Term Annual,true,QB-API-REQT-GEN1161,Term Annual;TermDefined,Default Proration Policy
QB-API-REQT-GEN1161;Term Monthly,false,QB-API-REQT-GEN1161,Term Monthly;TermDefined,Default Proration Policy
QB-AUT-CRED-GEN1162;Evergreen Monthly,false,QB-AUT-CRED-GEN1162,Evergreen Monthly;Evergreen,Default Proration Policy
QB-AUT-CRED-GEN1162;Term Annual,true,QB-AUT-CRED-GEN1162,Term Annual;TermDefined,Default Proration Policy
QB-AUT-CRED-GEN1162;Term Monthly,false,QB-AUT-CRED-GEN1162,Term Monthly;TermDefined,Default Proration Policy
QB-BDL-R750-GEN1165;One-Time,true,QB-BDL-R750-GEN1165,One-Time;OneTime,
QB-BDL-SRVC-GEN1167;One-Time,true,QB-BDL-SRVC-GEN1167,One-Time;OneTime,
QB-BDL-STND-GEN1168;One-Time,true,QB-BDL-STND-GEN1168,One-Time;OneTime,
QB-BET X710SFP-GEN1169;One-Time,true,QB-BET X710SFP-GEN1169,One-Time;OneTime,
QB-CBOOST-150-GEN1180;One-Time,true,QB-CBOOST-150-GEN1180,One-Time;OneTime,
QB-CMPC-5882-GEN1182;One-Time,true,QB-CMPC-5882-GEN1182,One-Time;OneTime,
QB-CMPC-5887-GEN1185;One-Time,true,QB-CMPC-5887-GEN1185,One-Time;OneTime,
QB-CMT-TKN-EACH-GEN1191;Term Annual,true,QB-CMT-TKN-EACH-GEN1191,Term Annual;TermDefined,Default Proration Policy
QB-CMT-TKN-FLAT-GEN1192;Term Annual,true,QB-CMT-TKN-FLAT-GEN1192,Term Annual;TermDefined,Default Proration Policy
QB-CMT-TKN-TIER-GEN1193;Term Annual,true,QB-CMT-TKN-TIER-GEN1193,Term Annual;TermDefined,Default Proration Policy
QB-COMPLETE-GEN1194;Evergreen Monthly,false,QB-COMPLETE-GEN1194,Evergreen Monthly;Evergreen,Default Proration Policy
QB-COMPLETE-GEN1194;One-Time,false,QB-COMPLETE-GEN1194,One-Time;OneTime,
QB-COMPLETE-GEN1194;Term Annual,true,QB-COMPLETE-GEN1194,Term Annual;TermDefined,Default Proration Policy
QB-COMPLETE-GEN1194;Term Monthly,false,QB-COMPLETE-GEN1194,Term Monthly;TermDefined,Default Proration Policy
QB-CPU-HEATSINK-GEN1196;One-Time,true,QB-CPU-HEATSINK-GEN1196,One-Time;OneTime,
QB-CS-GEN1197;Term Annual,true,QB-CS-GEN1197,Term Annual;TermDefined,Default Proration Policy
QB-CS-GEN1197;Term Monthly,false,QB-CS-GEN1197,Term Monthly;TermDefined,Default Proration Policy
QB-DAT-GRPH-GEN1198;Term Annual,true,QB-DAT-GRPH-GEN1198,Term Annual;TermDefined,Default Proration Policy
QB-DAT-THPT-GEN1199;Evergreen Monthly,false,QB-DAT-THPT-GEN1199,Evergreen Monthly;Evergreen,Default Proration Policy
QB-DAT-THPT-GEN1199;Term Annual,true,QB-DAT-THPT-GEN1199,Term Annual;TermDefined,Default Proration Policy
QB-DAT-THPT-GEN1199;Term Monthly,false,QB-DAT-THPT-GEN1199,Term Monthly;TermDefined,Default Proration Policy
QB-DB-GEN1202;Term Annual,true,QB-DB-GEN1202,Term Annual;TermDefined,Default Proration Policy
QB-DB-TOKEN-GEN1207;Term Annual,true,QB-DB-TOKEN-GEN1207,Term Annual;TermDefined,Default Proration Policy
QB-FLO-STRT-GEN1220;Evergreen Monthly,false,QB-FLO-STRT-GEN1220,Evergreen Monthly;Evergreen,Default Proration Policy
QB-FLO-STRT-GEN1220;Term Annual,true,QB-FLO-STRT-GEN1220,Term Annual;TermDefined,Default Proration Policy
QB-FLO-STRT-GEN1220;Term Monthly,false,QB-FLO-STRT-GEN1220,Term Monthly;TermDefined,Default Proration Policy
QB-GEN-AI-LIC-GEN1221;Term Annual,true,QB-GEN-AI-LIC-GEN1221,Term Annual;TermDefined,Default Proration Policy
QB-HD 1.2TB-GEN1222;One-Time,true,QB-HD 1.2TB-GEN1222,One-Time;OneTime,
QB-HD 1TB-GEN1223;One-Time,true,QB-HD 1TB-GEN1223,One-Time;OneTime,
QB-HD 20TB-GEN1224;One-Time,true,QB-HD 20TB-GEN1224,One-Time;OneTime,
QB-HD 3TB-GEN1225;One-Time,true,QB-HD 3TB-GEN1225,One-Time;OneTime,
QB-HD 4TB-GEN1226;One-Time,true,QB-HD 4TB-GEN1226,One-Time;OneTime,
QB-HD 8TB-GEN1227;One-Time,true,QB-HD 8TB-GEN1227,One-Time;OneTime,
QB-HD 8TBSE-GEN1228;One-Time,true,QB-HD 8TBSE-GEN1228,One-Time;OneTime,
QB-INTEL E5-2609-GEN1230;One-Time,true,QB-INTEL E5-2609-GEN1230,One-Time;OneTime,
QB-INTEL E5-2660-GEN1231;One-Time,true,QB-INTEL E5-2660-GEN1231,One-Time;OneTime,
QB-INTEL E5-2667-GEN1232;One-Time,true,QB-INTEL E5-2667-GEN1232,One-Time;OneTime,
QB-INTEL E5-2683-GEN1233;One-Time,true,QB-INTEL E5-2683-GEN1233,One-Time;OneTime,
QB-INTEL-GOLD-5318N-GEN1234;One-Time,true,QB-INTEL-GOLD-5318N-GEN1234,One-Time;OneTime,
QB-INTEL-GOLD-6330N-GEN1235;One-Time,true,QB-INTEL-GOLD-6330N-GEN1235,One-Time;OneTime,
QB-INTEL-GOLD-6354-GEN1236;One-Time,true,QB-INTEL-GOLD-6354-GEN1236,One-Time;OneTime,
QB-INTEL-PLAT-8352M-GEN1237;One-Time,true,QB-INTEL-PLAT-8352M-GEN1237,One-Time;OneTime,
QB-INTEL-PLAT-8352Y-GEN1238;One-Time,true,QB-INTEL-PLAT-8352Y-GEN1238,One-Time;OneTime,
QB-INTEL-PLAT-8360Y-GEN1239;One-Time,true,QB-INTEL-PLAT-8360Y-GEN1239,One-Time;OneTime,
QB-INTEL-PLAT-8368-GEN1240;One-Time,true,QB-INTEL-PLAT-8368-GEN1240,One-Time;OneTime,
QB-LIC-CLOUD-GEN1241;Term Annual,true,QB-LIC-CLOUD-GEN1241,Term Annual;TermDefined,Default Proration Policy
QB-LIC-CLOUD-GEN1241;Term Monthly,false,QB-LIC-CLOUD-GEN1241,Term Monthly;TermDefined,Default Proration Policy
QB-LIQUIDCOOL-GEN1242;One-Time,true,QB-LIQUIDCOOL-GEN1242,One-Time;OneTime,
QB-MEM 128GB-GEN1243;One-Time,true,QB-MEM 128GB-GEN1243,One-Time;OneTime,
QB-MEM 16GB-GEN1244;One-Time,true,QB-MEM 16GB-GEN1244,One-Time;OneTime,
QB-MEM 32GB-GEN1245;One-Time,true,QB-MEM 32GB-GEN1245,One-Time;OneTime,
QB-MEM 64GB-GEN1246;One-Time,true,QB-MEM 64GB-GEN1246,One-Time;OneTime,
QB-MEM 8GB-GEN1247;One-Time,true,QB-MEM 8GB-GEN1247,One-Time;OneTime,
QB-MSG-STRT-GEN1249;Evergreen Monthly,false,QB-MSG-STRT-GEN1249,Evergreen Monthly;Evergreen,Default Proration Policy
QB-MSG-STRT-GEN1249;Term Annual,true,QB-MSG-STRT-GEN1249,Term Annual;TermDefined,Default Proration Policy
QB-MSG-STRT-GEN1249;Term Monthly,false,QB-MSG-STRT-GEN1249,Term Monthly;TermDefined,Default Proration Policy
QB-MTY-CMT-GEN1250;Term Annual,true,QB-MTY-CMT-GEN1250,Term Annual;TermDefined,Default Proration Policy
QB-NET X710-GEN1251;One-Time,true,QB-NET X710-GEN1251,One-Time;OneTime,
QB-NET-100G-ULTRA-GEN1252;One-Time,true,QB-NET-100G-ULTRA-GEN1252,One-Time;OneTime,
QB-NET-10G-GEN1253;One-Time,true,QB-NET-10G-GEN1253,One-Time;OneTime,
QB-NET-25G-GEN1254;One-Time,true,QB-NET-25G-GEN1254,One-Time;OneTime,
QB-NETSECURE-10G-GEN1255;One-Time,true,QB-NETSECURE-10G-GEN1255,One-Time;OneTime,
QB-NovaX150-GEN1257;One-Time,true,QB-NovaX150-GEN1257,One-Time;OneTime,
QB-NVExpand-200-GEN1258;One-Time,true,QB-NVExpand-200-GEN1258,One-Time;OneTime,
QB-PWRCORE-1600S-GEN1267;One-Time,true,QB-PWRCORE-1600S-GEN1267,One-Time;OneTime,
QB-PWRCORE-500S-GEN1268;One-Time,true,QB-PWRCORE-500S-GEN1268,One-Time;OneTime,
QB-PWRCORE-800S-GEN1269;One-Time,true,QB-PWRCORE-800S-GEN1269,One-Time;OneTime,
QB-PWRSAFE-1000D-GEN1270;One-Time,true,QB-PWRSAFE-1000D-GEN1270,One-Time;OneTime,
QB-PWRSAFE-2000D-GEN1271;One-Time,true,QB-PWRSAFE-2000D-GEN1271,One-Time;OneTime,
QB-PWRSAFE-600D-GEN1272;One-Time,true,QB-PWRSAFE-600D-GEN1272,One-Time;OneTime,
QB-QRack-750-GEN1273;One-Time,true,QB-QRack-750-GEN1273,One-Time;OneTime,
QB-QTY-CMT-GEN1274;Term Annual,true,QB-QTY-CMT-GEN1274,Term Annual;TermDefined,Default Proration Policy
QB-RAID-500-GEN1275;One-Time,true,QB-RAID-500-GEN1275,One-Time;OneTime,
QB-SRV-DNE-GEN1278;One-Time,true,QB-SRV-DNE-GEN1278,One-Time;OneTime,
QB-SRV-IMP-GEN1279;One-Time,true,QB-SRV-IMP-GEN1279,One-Time;OneTime,
QB-SRV-ISE-GEN1280;One-Time,true,QB-SRV-ISE-GEN1280,One-Time;OneTime,
QB-SRV-MEE-GEN1281;One-Time,true,QB-SRV-MEE-GEN1281,One-Time;OneTime,
QB-SRV-OG-PSH-GEN1284;One-Time,true,QB-SRV-OG-PSH-GEN1284,One-Time;OneTime,
QB-SRV-PD-GEN1286;One-Time,true,QB-SRV-PD-GEN1286,One-Time;OneTime,
QB-SRV-PMN-GEN1287;One-Time,true,QB-SRV-PMN-GEN1287,One-Time;OneTime,
QB-SRV-QAE-GEN1289;One-Time,true,QB-SRV-QAE-GEN1289,One-Time;OneTime,
QB-SRV-SAT-GEN1291;One-Time,true,QB-SRV-SAT-GEN1291,One-Time;OneTime,
QB-SRV-SOW-GEN1292;One-Time,true,QB-SRV-SOW-GEN1292,One-Time;OneTime,
QB-SSD 16TB-GEN1293;One-Time,true,QB-SSD 16TB-GEN1293,One-Time;OneTime,
QB-SSD 2TB-GEN1294;One-Time,true,QB-SSD 2TB-GEN1294,One-Time;OneTime,
QB-SSD 30TB-GEN1295;One-Time,true,QB-SSD 30TB-GEN1295,One-Time;OneTime,
QB-SSD 4TB-GEN1296;One-Time,true,QB-SSD 4TB-GEN1296,One-Time;OneTime,
QB-SSD 8TB-GEN1297;One-Time,true,QB-SSD 8TB-GEN1297,One-Time;OneTime,
QB-SUPP-1000-GEN1299;Term Annual,true,QB-SUPP-1000-GEN1299,Term Annual;TermDefined,Default Proration Policy
QB-SUPP-1005-GEN1300;Term Annual,true,QB-SUPP-1005-GEN1300,Term Annual;TermDefined,Default Proration Policy
QB-SUPP-2000-GEN1301;Term Annual,true,QB-SUPP-2000-GEN1301,Term Annual;TermDefined,Default Proration Policy
QB-TOKENS-PACK-GEN1303;One-Time,true,QB-TOKENS-PACK-GEN1303,One-Time;OneTime,
QB-TRN-ESSNTLS-GEN1304;One-Time,true,QB-TRN-ESSNTLS-GEN1304,One-Time;OneTime,
QB-TRN-FUND-GEN1305;One-Time,true,QB-TRN-FUND-GEN1305,One-Time;OneTime,
QB-VegaX200-GEN1306;One-Time,true,QB-VegaX200-GEN1306,One-Time;OneTime,
TEST-SUB-GEN1311;Evergreen Annual,false,TEST-SUB-GEN1311,Evergreen Annual;Evergreen,Default Proration Policy
TEST-SUB-GEN1311;Evergreen Monthly,false,TEST-SUB-GEN1311,Evergreen Monthly;Evergreen,Default Proration Policy
TEST-SUB-GEN1311;Term Annual,true,TEST-SUB-GEN1311,Term Annual;TermDefined,Default Proration Policy
TEST-SUB-GEN1311;Term Monthly,false,TEST-SUB-GEN1311,Term Monthly;TermDefined,Default Proration Policy
QB-API-GEN1318;Evergreen Monthly,false,QB-API-GEN1318,Evergreen Monthly;Evergreen,Default Proration Policy
QB-API-GEN1318;Term Annual,true,QB-API-GEN1318,Term Annual;TermDefined,Default Proration Policy
QB-API-GEN1318;Term Monthly,false,QB-API-GEN1318,Term Monthly;TermDefined,Default Proration Policy
QB-API-FLEX-GEN1320;Term Annual,true,QB-API-FLEX-GEN1320,Term Annual;TermDefined,Default Proration Policy
QB-API-GOVT-GEN1321;Term Annual,true,QB-API-GOVT-GEN1321,Term Annual;TermDefined,Default Proration Policy
QB-API-MGMT-GEN1322;Evergreen Monthly,false,QB-API-MGMT-GEN1322,Evergreen Monthly;Evergreen,Default Proration Policy
QB-API-MGMT-GEN1322;Term Annual,true,QB-API-MGMT-GEN1322,Term Annual;TermDefined,Default Proration Policy
QB-API-MGMT-GEN1322;Term Monthly,false,QB-API-MGMT-GEN1322,Term Monthly;TermDefined,Default Proration Policy
QB-API-PREP-GEN1323;Term Annual,true,QB-API-PREP-GEN1323,Term Annual;TermDefined,Default Proration Policy
QB-API-PROD-GEN1324;Term Annual,true,QB-API-PROD-GEN1324,Term Annual;TermDefined,Default Proration Policy
QB-API-REQT-GEN1325;Evergreen Monthly,false,QB-API-REQT-GEN1325,Evergreen Monthly;Evergreen,Default Proration Policy
QB-API-REQT-GEN1325;Term Annual,true,QB-API-REQT-GEN1325,Term Annual;TermDefined,Default Proration Policy
QB-API-REQT-GEN1325;Term Monthly,false,QB-API-REQT-GEN1325,Term Monthly;TermDefined,Default Proration Policy
QB-AUT-CRED-GEN1326;Evergreen Monthly,false,QB-AUT-CRED-GEN1326,Evergreen Monthly;Evergreen,Default Proration Policy
QB-AUT-CRED-GEN1326;Term Annual,true,QB-AUT-CRED-GEN1326,Term Annual;TermDefined,Default Proration Policy
QB-AUT-CRED-GEN1326;Term Monthly,false,QB-AUT-CRED-GEN1326,Term Monthly;TermDefined,Default Proration Policy
QB-BDL-R750-GEN1329;One-Time,true,QB-BDL-R750-GEN1329,One-Time;OneTime,
QB-BDL-SRVC-GEN1331;One-Time,true,QB-BDL-SRVC-GEN1331,One-Time;OneTime,
QB-BDL-STND-GEN1332;One-Time,true,QB-BDL-STND-GEN1332,One-Time;OneTime,
QB-BET X710SFP-GEN1333;One-Time,true,QB-BET X710SFP-GEN1333,One-Time;OneTime,
QB-CBOOST-150-GEN1344;One-Time,true,QB-CBOOST-150-GEN1344,One-Time;OneTime,
QB-CMPC-5882-GEN1346;One-Time,true,QB-CMPC-5882-GEN1346,One-Time;OneTime,
QB-CMPC-5887-GEN1349;One-Time,true,QB-CMPC-5887-GEN1349,One-Time;OneTime,
QB-CMT-TKN-EACH-GEN1355;Term Annual,true,QB-CMT-TKN-EACH-GEN1355,Term Annual;TermDefined,Default Proration Policy
QB-CMT-TKN-FLAT-GEN1356;Term Annual,true,QB-CMT-TKN-FLAT-GEN1356,Term Annual;TermDefined,Default Proration Policy
QB-CMT-TKN-TIER-GEN1357;Term Annual,true,QB-CMT-TKN-TIER-GEN1357,Term Annual;TermDefined,Default Proration Policy
QB-COMPLETE-GEN1358;Evergreen Monthly,false,QB-COMPLETE-GEN1358,Evergreen Monthly;Evergreen,Default Proration Policy
QB-COMPLETE-GEN1358;One-Time,false,QB-COMPLETE-GEN1358,One-Time;OneTime,
QB-COMPLETE-GEN1358;Term Annual,true,QB-COMPLETE-GEN1358,Term Annual;TermDefined,Default Proration Policy
QB-COMPLETE-GEN1358;Term Monthly,false,QB-COMPLETE-GEN1358,Term Monthly;TermDefined,Default Proration Policy
QB-CPU-HEATSINK-GEN1360;One-Time,true,QB-CPU-HEATSINK-GEN1360,One-Time;OneTime,
QB-CS-GEN1361;Term Annual,true,QB-CS-GEN1361,Term Annual;TermDefined,Default Proration Policy
QB-CS-GEN1361;Term Monthly,false,QB-CS-GEN1361,Term Monthly;TermDefined,Default Proration Policy
QB-DAT-GRPH-GEN1362;Term Annual,true,QB-DAT-GRPH-GEN1362,Term Annual;TermDefined,Default Proration Policy
QB-DAT-THPT-GEN1363;Evergreen Monthly,false,QB-DAT-THPT-GEN1363,Evergreen Monthly;Evergreen,Default Proration Policy
QB-DAT-THPT-GEN1363;Term Annual,true,QB-DAT-THPT-GEN1363,Term Annual;TermDefined,Default Proration Policy
QB-DAT-THPT-GEN1363;Term Monthly,false,QB-DAT-THPT-GEN1363,Term Monthly;TermDefined,Default Proration Policy
QB-DB-GEN1366;Term Annual,true,QB-DB-GEN1366,Term Annual;TermDefined,Default Proration Policy
QB-DB-TOKEN-GEN1371;Term Annual,true,QB-DB-TOKEN-GEN1371,Term Annual;TermDefined,Default Proration Policy
QB-FLO-STRT-GEN1384;Evergreen Monthly,false,QB-FLO-STRT-GEN1384,Evergreen Monthly;Evergreen,Default Proration Policy
QB-FLO-STRT-GEN1384;Term Annual,true,QB-FLO-STRT-GEN1384,Term Annual;TermDefined,Default Proration Policy
QB-FLO-STRT-GEN1384;Term Monthly,false,QB-FLO-STRT-GEN1384,Term Monthly;TermDefined,Default Proration Policy
QB-GEN-AI-LIC-GEN1385;Term Annual,true,QB-GEN-AI-LIC-GEN1385,Term Annual;TermDefined,Default Proration Policy
QB-HD 1.2TB-GEN1386;One-Time,true,QB-HD 1.2TB-GEN1386,One-Time;OneTime,
QB-HD 1TB-GEN1387;One-Time,true,QB-HD 1TB-GEN1387,One-Time;OneTime,
QB-HD 20TB-GEN1388;One-Time,true,QB-HD 20TB-GEN1388,One-Time;OneTime,
QB-HD 3TB-GEN1389;One-Time,true,QB-HD 3TB-GEN1389,One-Time;OneTime,
QB-HD 4TB-GEN1390;One-Time,true,QB-HD 4TB-GEN1390,One-Time;OneTime,
QB-HD 8TB-GEN1391;One-Time,true,QB-HD 8TB-GEN1391,One-Time;OneTime,
QB-HD 8TBSE-GEN1392;One-Time,true,QB-HD 8TBSE-GEN1392,One-Time;OneTime,
QB-INTEL E5-2609-GEN1394;One-Time,true,QB-INTEL E5-2609-GEN1394,One-Time;OneTime,
QB-INTEL E5-2660-GEN1395;One-Time,true,QB-INTEL E5-2660-GEN1395,One-Time;OneTime,
QB-INTEL E5-2667-GEN1396;One-Time,true,QB-INTEL E5-2667-GEN1396,One-Time;OneTime,
QB-INTEL E5-2683-GEN1397;One-Time,true,QB-INTEL E5-2683-GEN1397,One-Time;OneTime,
QB-INTEL-GOLD-5318N-GEN1398;One-Time,true,QB-INTEL-GOLD-5318N-GEN1398,One-Time;OneTime,
QB-INTEL-GOLD-6330N-GEN1399;One-Time,true,QB-INTEL-GOLD-6330N-GEN1399,One-Time;OneTime,
QB-INTEL-GOLD-6354-GEN1400;One-Time,true,QB-INTEL-GOLD-6354-GEN1400,One-Time;OneTime,
QB-INTEL-PLAT-8352M-GEN1401;One-Time,true,QB-INTEL-PLAT-8352M-GEN1401,One-Time;OneTime,
QB-INTEL-PLAT-8352Y-GEN1402;One-Time,true,QB-INTEL-PLAT-8352Y-GEN1402,One-Time;OneTime,
QB-INTEL-PLAT-8360Y-GEN1403;One-Time,true,QB-INTEL-PLAT-8360Y-GEN1403,One-Time;OneTime,
QB-INTEL-PLAT-8368-GEN1404;One-Time,true,QB-INTEL-PLAT-8368-GEN1404,One-Time;OneTime,
QB-LIC-CLOUD-GEN1405;Term Annual,true,QB-LIC-CLOUD-GEN1405,Term Annual;TermDefined,Default Proration Policy
QB-LIC-CLOUD-GEN1405;Term Monthly,false,QB-LIC-CLOUD-GEN1405,Term Monthly;TermDefined,Default Proration Policy
QB-LIQUIDCOOL-GEN1406;One-Time,true,QB-LIQUIDCOOL-GEN1406,One-Time;OneTime,
QB-MEM 128GB-GEN1407;One-Time,true,QB-MEM 128GB-GEN1407,One-Time;OneTime,
QB-MEM 16GB-GEN1408;One-Time,true,QB-MEM 16GB-GEN1408,One-Time;OneTime,
QB-MEM 32GB-GEN1409;One-Time,true,QB-MEM 32GB-GEN1409,One-Time;OneTime,
QB-MEM 64GB-GEN1410;One-Time,true,QB-MEM 64GB-GEN1410,One-Time;OneTime,
QB-MEM 8GB-GEN1411;One-Time,true,QB-MEM 8GB-GEN1411,One-Time;OneTime,
QB-MSG-STRT-GEN1413;Evergreen Monthly,false,QB-MSG-STRT-GEN1413,Evergreen Monthly;Evergreen,Default Proration Policy
QB-MSG-STRT-GEN1413;Term Annual,true,QB-MSG-STRT-GEN1413,Term Annual;TermDefined,Default Proration Policy
QB-MSG-STRT-GEN1413;Term Monthly,false,QB-MSG-STRT-GEN1413,Term Monthly;TermDefined,Default Proration Policy
QB-MTY-CMT-GEN1414;Term Annual,true,QB-MTY-CMT-GEN1414,Term Annual;TermDefined,Default Proration Policy
QB-NET X710-GEN1415;One-Time,true,QB-NET X710-GEN1415,One-Time;OneTime,
QB-NET-100G-ULTRA-GEN1416;One-Time,true,QB-NET-100G-ULTRA-GEN1416,One-Time;OneTime,
QB-NET-10G-GEN1417;One-Time,true,QB-NET-10G-GEN1417,One-Time;OneTime,
QB-NET-25G-GEN1418;One-Time,true,QB-NET-25G-GEN1418,One-Time;OneTime,
QB-NETSECURE-10G-GEN1419;One-Time,true,QB-NETSECURE-10G-GEN1419,One-Time;OneTime,
QB-NovaX150-GEN1421;One-Time,true,QB-NovaX150-GEN1421,One-Time;OneTime,
QB-NVExpand-200-GEN1422;One-Time,true,QB-NVExpand-200-GEN1422,One-Time;OneTime,
QB-PWRCORE-1600S-GEN1431;One-Time,true,QB-PWRCORE-1600S-GEN1431,One-Time;OneTime,
QB-PWRCORE-500S-GEN1432;One-Time,true,QB-PWRCORE-500S-GEN1432,One-Time;OneTime,
QB-PWRCORE-800S-GEN1433;One-Time,true,QB-PWRCORE-800S-GEN1433,One-Time;OneTime,
QB-PWRSAFE-1000D-GEN1434;One-Time,true,QB-PWRSAFE-1000D-GEN1434,One-Time;OneTime,
QB-PWRSAFE-2000D-GEN1435;One-Time,true,QB-PWRSAFE-2000D-GEN1435,One-Time;OneTime,
QB-PWRSAFE-600D-GEN1436;One-Time,true,QB-PWRSAFE-600D-GEN1436,One-Time;OneTime,
QB-QRack-750-GEN1437;One-Time,true,QB-QRack-750-GEN1437,One-Time;OneTime,
QB-QTY-CMT-GEN1438;Term Annual,true,QB-QTY-CMT-GEN1438,Term Annual;TermDefined,Default Proration Policy
QB-RAID-500-GEN1439;One-Time,true,QB-RAID-500-GEN1439,One-Time;OneTime,
QB-SRV-DNE-GEN1442;One-Time,true,QB-SRV-DNE-GEN1442,One-Time;OneTime,
QB-SRV-IMP-GEN1443;One-Time,true,QB-SRV-IMP-GEN1443,One-Time;OneTime,
QB-SRV-ISE-GEN1444;One-Time,true,QB-SRV-ISE-GEN1444,One-Time;OneTime,
QB-SRV-MEE-GEN1445;One-Time,true,QB-SRV-MEE-GEN1445,One-Time;OneTime,
QB-SRV-OG-PSH-GEN1448;One-Time,true,QB-SRV-OG-PSH-GEN1448,One-Time;OneTime,
QB-SRV-PD-GEN1450;One-Time,true,QB-SRV-PD-GEN1450,One-Time;OneTime,
