$$Product2.StockKeepingUnit$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,IsActive,IsDerived,Name,Pricebook2.$$Name$IsStandard,Product2.StockKeepingUnit,ProductSellingModel.$$Name$SellingModelType,UnitPrice
FESBA_KP93-2;One-Time;USD,USD,true,false,"CB-600A,Left,3P,UL 600,IEC 690,UL Serv Ent,100%",Standard Price Book;true,FESBA_KP93-2,One-Time;OneTime,1140
FESBA_KP94-2;One-Time;USD,USD,true,false,Entrance Box-Right,Standard Price Book;true,FESBA_KP94-2,One-Time;OneTime,1840
FESBA_KP98-2;One-Time;USD,USD,true,false,Ckt Brkr Access-Right Side,Standard Price Book;true,FESBA_KP98-2,One-Time;OneTime,1490
FESBA_KP99-2;One-Time;USD,USD,true,false,Ckt Brkr Access-Left Side,Standard Price Book;true,FESBA_KP99-2,One-Time;OneTime,1970
FESBA_KR01-2;One-Time;USD,USD,true,false,"Ckt Brkr Lugs-Mechanical, Left Side",Standard Price Book;true,FESBA_KR01-2,One-Time;OneTime,1170
FESBA_KR02-2;One-Time;USD,USD,true,false,"Ckt Brkr Lugs-Mechanical, Right Side",Standard Price Book;true,FESBA_KR02-2,One-Time;OneTime,1170
FESBA_KR08-2;One-Time;USD,USD,true,false,Differential CT's P7,Standard Price Book;true,FESBA_KR08-2,One-Time;OneTime,2310
FESBA_KR78-2;One-Time;USD,USD,true,false,"Output Terminals-2-Hole Lug, NEMA",Standard Price Book;true,FESBA_KR78-2,One-Time;OneTime,270
FESBA_KS53-2;One-Time;USD,USD,true,false,"Signals - Auxiliary, 8 Inputs/8 Outputs",Standard Price Book;true,FESBA_KS53-2,One-Time;OneTime,1660
FESBA_KS57-2;One-Time;USD,USD,true,false,"Terminal Housing-Bottom Entrance,Medium/High Volts",Standard Price Book;true,FESBA_KS57-2,One-Time;OneTime,1570
FESBA_KS58-2;One-Time;USD,USD,true,false,"Terminal Housing-Top Entrance,Medium/High Volts",Standard Price Book;true,FESBA_KS58-2,One-Time;OneTime,1870
FESBA_KU62-2;One-Time;USD,USD,true,false,"CB-3000A,Right,3P,UL 600,IEC 690,UL Serv Ent,100%",Standard Price Book;true,FESBA_KU62-2,One-Time;OneTime,2320
FESBA_KU68-2;One-Time;USD,USD,true,false,"CB-3000A,Left,3P,UL 600,IEC 690,UL Serv Ent,100%",Standard Price Book;true,FESBA_KU68-2,One-Time;OneTime,1800
FESBA_KU70-2;One-Time;USD,USD,true,false,"Entrance Box-Low Voltage,Right",Standard Price Book;true,FESBA_KU70-2,One-Time;OneTime,1340
FESBA_KU71-2;One-Time;USD,USD,true,false,"Entrance Box-Low Voltage,Left",Standard Price Book;true,FESBA_KU71-2,One-Time;OneTime,2400
FESBA_KU83-2;One-Time;USD,USD,true,false,"Bottom Entry Chute, Left",Standard Price Book;true,FESBA_KU83-2,One-Time;OneTime,1670
FESBA_KU84-2;One-Time;USD,USD,true,false,"Bottom Entry Chute, Right",Standard Price Book;true,FESBA_KU84-2,One-Time;OneTime,1270
FESBA_KU93-2;One-Time;USD,USD,true,false,Housing Arrangement - Left Entry,Standard Price Book;true,FESBA_KU93-2,One-Time;OneTime,1170
FESBA_KU94-2;One-Time;USD,USD,true,false,Housing Arrangement - Right Entry,Standard Price Book;true,FESBA_KU94-2,One-Time;OneTime,2230
FESBA_KU95-2;One-Time;USD,USD,true,false,Housing Arrangement - Left & Right Entry,Standard Price Book;true,FESBA_KU95-2,One-Time;OneTime,2420
FESBA_KU99-2;One-Time;USD,USD,true,false,Ground Fault Indication Relay - None,Standard Price Book;true,FESBA_KU99-2,One-Time;OneTime,270
FESBA_KX21-2;One-Time;USD,USD,true,false,PowerCommand 3.3 with MLD,Standard Price Book;true,FESBA_KX21-2,One-Time;OneTime,1770
FESBA_KX24-2;One-Time;USD,USD,true,false,RELAYS-USER CONFIGURED,Standard Price Book;true,FESBA_KX24-2,One-Time;OneTime,2090
FESBA_KY01-2;One-Time;USD,USD,true,false,"Signals - Auxiliary 2, 8 Inputs/8 Outputs",Standard Price Book;true,FESBA_KY01-2,One-Time;OneTime,860
FESBA_L010-2;One-Time;USD,USD,true,false,Test Record-Strip Chart,Standard Price Book;true,FESBA_L010-2,One-Time;OneTime,770
FESBA_L011-2;One-Time;USD,USD,true,false,"Test-Extended, Prime Load, 1Hr",Standard Price Book;true,FESBA_L011-2,One-Time;OneTime,2480
FESBA_L012-2;One-Time;USD,USD,true,false,"Test-Extnd, Prime Ld,2Hr",Standard Price Book;true,FESBA_L012-2,One-Time;OneTime,1400
FESBA_L013-2;One-Time;USD,USD,true,false,"Test-Extnd, Prime Ld,4Hr",Standard Price Book;true,FESBA_L013-2,One-Time;OneTime,930
FESBA_L014-2;One-Time;USD,USD,true,false,"Test-Extended, Prime Load, 8Hr",Standard Price Book;true,FESBA_L014-2,One-Time;OneTime,2420
FESBA_L015-2;One-Time;USD,USD,true,false,"Test-Extended, Standby Load, 1",Standard Price Book;true,FESBA_L015-2,One-Time;OneTime,1650
FESBA_L016-2;One-Time;USD,USD,true,false,"Test-Extended, Standby Load, 2",Standard Price Book;true,FESBA_L016-2,One-Time;OneTime,1190
FESBA_L017-2;One-Time;USD,USD,true,false,"Test-Extended, Standby Load, 4",Standard Price Book;true,FESBA_L017-2,One-Time;OneTime,2470
FESBA_L018-2;One-Time;USD,USD,true,false,"Test-Extnd,Stndby Ld,8Hr",Standard Price Book;true,FESBA_L018-2,One-Time;OneTime,1980
FESBA_L019-2;One-Time;USD,USD,true,false,"Test-Varied Load,1 Hour,2 Step",Standard Price Book;true,FESBA_L019-2,One-Time;OneTime,290
FESBA_L020-2;One-Time;USD,USD,true,false,"Test-Varied Load,2Hr,2 Step",Standard Price Book;true,FESBA_L020-2,One-Time;OneTime,2300
FESBA_L021-2;One-Time;USD,USD,true,false,"Test-Varied Load, 4Hr, 2Step",Standard Price Book;true,FESBA_L021-2,One-Time;OneTime,2390
FESBA_L022-2;One-Time;USD,USD,true,false,"Test-Varied Ld,6Hr,3 Step",Standard Price Book;true,FESBA_L022-2,One-Time;OneTime,1310
FESBA_L023-2;One-Time;USD,USD,true,false,Test Record-Safety Shutdowns,Standard Price Book;true,FESBA_L023-2,One-Time;OneTime,1530
FESBA_L024-2;One-Time;USD,USD,true,false,Test Record-Exhaust Temp,Standard Price Book;true,FESBA_L024-2,One-Time;OneTime,1990
FESBA_L025-2;One-Time;USD,USD,true,false,Test Record-Amb Temp/Pres,Standard Price Book;true,FESBA_L025-2,One-Time;OneTime,2280
FESBA_L026-2;One-Time;USD,USD,true,false,Test Record-Certified,Standard Price Book;true,FESBA_L026-2,One-Time;OneTime,660
FESBA_L027-2;One-Time;USD,USD,true,false,Test - Witness,Standard Price Book;true,FESBA_L027-2,One-Time;OneTime,710
FESBA_L028-2;One-Time;USD,USD,true,false,Genset Warranty Base,Standard Price Book;true,FESBA_L028-2,One-Time;OneTime,360
FESBA_L038-2;One-Time;USD,USD,true,false,Test-Independent Laboratory,Standard Price Book;true,FESBA_L038-2,One-Time;OneTime,370
FESBA_L050-2;One-Time;USD,USD,true,false,Literature-English,Standard Price Book;true,FESBA_L050-2,One-Time;OneTime,0
FESBA_L051-2;One-Time;USD,USD,true,false,Literature-Spanish,Standard Price Book;true,FESBA_L051-2,One-Time;OneTime,0
FESBA_L052-2;One-Time;USD,USD,true,false,Literature-French,Standard Price Book;true,FESBA_L052-2,One-Time;OneTime,0
FESBA_L057-2;One-Time;USD,USD,true,false,Literature-Chinese,Standard Price Book;true,FESBA_L057-2,One-Time;OneTime,0
FESBA_L068-2;One-Time;USD,USD,true,false,Literature-German,Standard Price Book;true,FESBA_L068-2,One-Time;OneTime,0
FESBA_L069-2;One-Time;USD,USD,true,false,Literature-Italian,Standard Price Book;true,FESBA_L069-2,One-Time;OneTime,0
FESBA_L070-2;One-Time;USD,USD,true,false,Literature-Swedish,Standard Price Book;true,FESBA_L070-2,One-Time;OneTime,0
FESBA_L071-2;One-Time;USD,USD,true,false,Literature-Portuguese,Standard Price Book;true,FESBA_L071-2,One-Time;OneTime,0
FESBA_L072-2;One-Time;USD,USD,true,false,Literature-Dutch,Standard Price Book;true,FESBA_L072-2,One-Time;OneTime,0
FESBA_L073-2;One-Time;USD,USD,true,false,Literature-Russian,Standard Price Book;true,FESBA_L073-2,One-Time;OneTime,0
FESBA_L074-2;One-Time;USD,USD,true,false,Literature-Greek,Standard Price Book;true,FESBA_L074-2,One-Time;OneTime,0
FESBA_L114-2;One-Time;USD,USD,true,false,Literature-Finnish,Standard Price Book;true,FESBA_L114-2,One-Time;OneTime,0
FESBA_L115-2;One-Time;USD,USD,true,false,Literature-Danish,Standard Price Book;true,FESBA_L115-2,One-Time;OneTime,0
FESBA_L136-2;One-Time;USD,USD,true,false,Literature-Norwegian,Standard Price Book;true,FESBA_L136-2,One-Time;OneTime,0
FESBA_L182-2;One-Time;USD,USD,true,false,ST 3YR 1500HR PARTS,Standard Price Book;true,FESBA_L182-2,One-Time;OneTime,880
FESBA_L183-2;One-Time;USD,USD,true,false,ST 5YR 2500HR PARTS,Standard Price Book;true,FESBA_L183-2,One-Time;OneTime,1050
FESBA_L184-2;One-Time;USD,USD,true,false,ST 10YR 5000HR PARTS,Standard Price Book;true,FESBA_L184-2,One-Time;OneTime,1270
FESBA_L185-2;One-Time;USD,USD,true,false,ST 3YR 1500HR Parts + Labor,Standard Price Book;true,FESBA_L185-2,One-Time;OneTime,2490
FESBA_L186-2;One-Time;USD,USD,true,false,ST 5YR 2500HR Parts + Labor,Standard Price Book;true,FESBA_L186-2,One-Time;OneTime,620
FESBA_L187-2;One-Time;USD,USD,true,false,ST 10YR 5000HR Parts + Labor,Standard Price Book;true,FESBA_L187-2,One-Time;OneTime,510
FESBA_L188-2;One-Time;USD,USD,true,false,ST 3YR 1500HR Parts + Labor + Travel,Standard Price Book;true,FESBA_L188-2,One-Time;OneTime,2310
FESBA_L189-2;One-Time;USD,USD,true,false,ST 5YR 2500HR Parts + Labor + Travel,Standard Price Book;true,FESBA_L189-2,One-Time;OneTime,1790
FESBA_L190-2;One-Time;USD,USD,true,false,ST 10YR 5000HR Parts + Labor + Travel,Standard Price Book;true,FESBA_L190-2,One-Time;OneTime,1770
FESBA_L191-2;One-Time;USD,USD,true,false,PR 2YR 4000HR P + L + T,Standard Price Book;true,FESBA_L191-2,One-Time;OneTime,2160
FESBA_L192-2;One-Time;USD,USD,true,false,PR 3YR 6000HR P + L + T,Standard Price Book;true,FESBA_L192-2,One-Time;OneTime,590
FESBA_L245-2;One-Time;USD,USD,true,false,Literature-Brazilian Portuguese,Standard Price Book;true,FESBA_L245-2,One-Time;OneTime,0
FESBA_L250-2;One-Time;USD,USD,true,false,DCC 3YR UNLIMITED HR PARTS,Standard Price Book;true,FESBA_L250-2,One-Time;OneTime,1920
FESBA_L251-2;One-Time;USD,USD,true,false,DCC 5YR UNLIMITED HR PARTS,Standard Price Book;true,FESBA_L251-2,One-Time;OneTime,2120
FESBA_L252-2;One-Time;USD,USD,true,false,DCC 10YR UNLIMITED HR PARTS,Standard Price Book;true,FESBA_L252-2,One-Time;OneTime,1260
FESBA_L253-2;One-Time;USD,USD,true,false,DCC 3YR UNLIMITED HR P + L,Standard Price Book;true,FESBA_L253-2,One-Time;OneTime,920
FESBA_L254-2;One-Time;USD,USD,true,false,DCC 5YR UNLIMITED HR P + L,Standard Price Book;true,FESBA_L254-2,One-Time;OneTime,2450
FESBA_L255-2;One-Time;USD,USD,true,false,DCC 10YR UNLIMITED HR P + L,Standard Price Book;true,FESBA_L255-2,One-Time;OneTime,600
FESBA_L256-2;One-Time;USD,USD,true,false,DCC 3YR UNLIMITED HR P + L + T,Standard Price Book;true,FESBA_L256-2,One-Time;OneTime,1270
FESBA_L257-2;One-Time;USD,USD,true,false,DCC 5YR UNLIMITED HR P + L + T,Standard Price Book;true,FESBA_L257-2,One-Time;OneTime,1130
FESBA_L258-2;One-Time;USD,USD,true,false,DCC 10YR UNLIMITED HR P + L + T,Standard Price Book;true,FESBA_L258-2,One-Time;OneTime,680
FESBA_NOENC;One-Time;USD,USD,true,false,No Enclosure,Standard Price Book;true,FESBA_NOENC,One-Time;OneTime,0
FESBA_R002-2;One-Time;USD,USD,true,false,"277/480,3 Phase,Wye,4 Wire",Standard Price Book;true,FESBA_R002-2,One-Time;OneTime,540
FESBA_R003-2;One-Time;USD,USD,true,false,"240/416,3 Phase,Wye,4 Wire",Standard Price Book;true,FESBA_R003-2,One-Time;OneTime,1770
FESBA_R023-2;One-Time;USD,USD,true,false,"255/440,3 Phase,Wye,4 Wire",Standard Price Book;true,FESBA_R023-2,One-Time;OneTime,2340
FESBA_R099-2;One-Time;USD,USD,true,false,"220/380,3 Phase,Wye,4 Wire",Standard Price Book;true,FESBA_R099-2,One-Time;OneTime,1110
FESBA_R107-2;One-Time;USD,USD,true,false,"2400/4160,3 Phase,Wye,4Wire",Standard Price Book;true,FESBA_R107-2,One-Time;OneTime,2280
FESBA_R114-2;One-Time;USD,USD,true,false,"347/600,3 Phase,Wye,4 Wire",Standard Price Book;true,FESBA_R114-2,One-Time;OneTime,1160
FESBA_R130-2;One-Time;USD,USD,true,false,"7976/13800,3 Ph,Wye,4 Wire",Standard Price Book;true,FESBA_R130-2,One-Time;OneTime,1330
FESBA_R132-2;One-Time;USD,USD,true,false,"7621/13200,3 Ph,Wye,4 Wire",Standard Price Book;true,FESBA_R132-2,One-Time;OneTime,800
FESBA_R144-2;One-Time;USD,USD,true,false,"7200/12470,3 Ph,Wye,4 Wire",Standard Price Book;true,FESBA_R144-2,One-Time;OneTime,1180
FESBA_S1ENC;One-Time;USD,USD,true,false,Level 1 Sound Attenuated Enclosure,Standard Price Book;true,FESBA_S1ENC,One-Time;OneTime,4599
FESBA_S2ENC;One-Time;USD,USD,true,false,Level 2 Sound Attenuated Enclosure,Standard Price Book;true,FESBA_S2ENC,One-Time;OneTime,6799
FESBA_S3ENC;One-Time;USD,USD,true,false,Level 3 Sound Attenuated Enclosure,Standard Price Book;true,FESBA_S3ENC,One-Time;OneTime,8999
FESBA_WHENC;One-Time;USD,USD,true,false,Weather Protected Enclosure,Standard Price Book;true,FESBA_WHENC,One-Time;OneTime,2399
FESBA-FRD;One-Time;USD,USD,true,false,FESBA Generator Set,Standard Price Book;true,FESBA-FRD,One-Time;OneTime,49450
FUCEL;One-Time;USD,USD,true,false,Fuel Cell Power Module 700,Standard Price Book;true,FUCEL,One-Time;OneTime,2390
GAMD-FRD;One-Time;USD,USD,true,false,GAMD Generator Set,Standard Price Book;true,GAMD-FRD,One-Time;OneTime,17599
Generator-Conduit;One-Time;USD,USD,true,false,Conduits and Fittings,Standard Price Book;true,Generator-Conduit,One-Time;OneTime,300
Generator-Wiring;One-Time;USD,USD,true,false,Wiring & Cables,Standard Price Book;true,Generator-Wiring,One-Time;OneTime,450
GP-Bucket;One-Time;USD,USD,true,false,General Purpose Bucket,Standard Price Book;true,GP-Bucket,One-Time;OneTime,600
GPST;Evergreen Annual;USD,USD,true,false,GPS Tracker Subscription,Standard Price Book;true,GPST,Evergreen Annual;Evergreen,2800
GPST;Evergreen Monthly;USD,USD,true,false,GPS Tracker Subscription,Standard Price Book;true,GPST,Evergreen Monthly;Evergreen,250
GPST;Term Annual;USD,USD,true,false,GPS Tracker Subscription,Standard Price Book;true,GPST,Term Annual;TermDefined,2200
GPST;Term Monthly;USD,USD,true,false,GPS Tracker Subscription,Standard Price Book;true,GPST,Term Monthly;TermDefined,200
H2SO4-1000L-IBC;One-Time;USD,USD,true,false,Sulfuric Acid (H2SO4) - 1000L IBC,Standard Price Book;true,H2SO4-1000L-IBC,One-Time;OneTime,1500
H2SO4-200L-DR;One-Time;USD,USD,true,false,Sulfuric Acid (H2SO4) - 200L Drum,Standard Price Book;true,H2SO4-200L-DR,One-Time;OneTime,400
Install-Fee;One-Time;USD,USD,true,true,Installation Fee,Standard Price Book;true,Install-Fee,One-Time;OneTime,0
LBRK;One-Time;USD,USD,true,false,Load Breaker,Standard Price Book;true,LBRK,One-Time;OneTime,4190
LVGBRK;One-Time;USD,USD,true,false,Low Voltage - Generator Breaker,Standard Price Book;true,LVGBRK,One-Time;OneTime,6780
Mechanical-Engineer;One-Time;USD,USD,true,false,Mechanical Engineer,Standard Price Book;true,Mechanical-Engineer,One-Time;OneTime,500
Mounting-Hardware;One-Time;USD,USD,true,false,Mounting Hardware,Standard Price Book;true,Mounting-Hardware,One-Time;OneTime,200
MV;Term Annual;USD,USD,true,false,Maintenance Visit,Standard Price Book;true,MV,Term Annual;TermDefined,250
MVGBRK;One-Time;USD,USD,true,false,Medium Voltage - Generator Breaker,Standard Price Book;true,MVGBRK,One-Time;OneTime,7860
NaOH-25KG;One-Time;USD,USD,true,false,Sodium Hydroxide (NaOH) - 25KG Bag,Standard Price Book;true,NaOH-25KG,One-Time;OneTime,80
NaOH-50KG;One-Time;USD,USD,true,false,Sodium Hydroxide (NaOH) - 50KG Bag,Standard Price Book;true,NaOH-50KG,One-Time;OneTime,150
NH3-CYL;One-Time;USD,USD,true,false,Ammonia (NH3) - CYL,Standard Price Book;true,NH3-CYL,One-Time;OneTime,250
OPT-100;One-Time;USD,USD,true,false,DC-DC Converter,Standard Price Book;true,OPT-100,One-Time;OneTime,320
OPT-101;One-Time;USD,USD,true,false,DC-AC Inverter,Standard Price Book;true,OPT-101,One-Time;OneTime,450
OPT-102;One-Time;USD,USD,true,false,Power Management System,Standard Price Book;true,OPT-102,One-Time;OneTime,780
OPT-103;One-Time;USD,USD,true,false,Remote Monitoring Module,Standard Price Book;true,OPT-103,One-Time;OneTime,620
OPT-104;One-Time;USD,USD,true,false,Data Logging Unit,Standard Price Book;true,OPT-104,One-Time;OneTime,290
OPT-105;One-Time;USD,USD,true,false,Startup Battery,Standard Price Book;true,OPT-105,One-Time;OneTime,180
OPT-106;One-Time;USD,USD,true,false,Hydrogen Storage Tank - 350 bar,Standard Price Book;true,OPT-106,One-Time;OneTime,1200
OPT-107;One-Time;USD,USD,true,false,Hydrogen Storage Tank - 700 bar,Standard Price Book;true,OPT-107,One-Time;OneTime,1600
OPT-108;One-Time;USD,USD,true,false,Natural Gas Reformer,Standard Price Book;true,OPT-108,One-Time;OneTime,2350
OPT-109;One-Time;USD,USD,true,false,Fuel Quality Filtration Kit,Standard Price Book;true,OPT-109,One-Time;OneTime,210
OPT-110;One-Time;USD,USD,true,false,Automatic Purge Valves,Standard Price Book;true,OPT-110,One-Time;OneTime,160
OPT-111;One-Time;USD,USD,true,false,Radiator + Fan Assembly,Standard Price Book;true,OPT-111,One-Time;OneTime,540
OPT-112;One-Time;USD,USD,true,false,Coolant Circulation System,Standard Price Book;true,OPT-112,One-Time;OneTime,890
OPT-113;One-Time;USD,USD,true,false,Coolant Preheater,Standard Price Book;true,OPT-113,One-Time;OneTime,310
PC-500-5KG;One-Time;USD,USD,true,false,Polymerization Catalyst (PC-500) - 5KG Pail,Standard Price Book;true,PC-500-5KG,One-Time;OneTime,250
PCSWG;One-Time;USD,USD,true,false,PowerControl - Paralleling Switchgear,Standard Price Book;true,PCSWG,One-Time;OneTime,19920
PE-1000-25KG;One-Time;USD,USD,true,false,Polyethylene (PE-1000) - 25KG Bag,Standard Price Book;true,PE-1000-25KG,One-Time;OneTime,150
Remote-Monitoring;Term Annual;USD,USD,true,false,Remote Monitoring Services,Standard Price Book;true,Remote-Monitoring,Term Annual;TermDefined,1500
RHO-ENG-022;One-Time;USD,USD,true,false,Oil Filter,Standard Price Book;true,RHO-ENG-022,One-Time;OneTime,21
RLM-SW-40;One-Time;USD,USD,true,false,Synthetic Engine Oil,Standard Price Book;true,RLM-SW-40,One-Time;OneTime,30
SC-GOLD;Term Annual;USD,USD,true,false,Service Contract,Standard Price Book;true,SC-GOLD,Term Annual;TermDefined,15000
SUB;Evergreen Annual;USD,USD,true,false,Subscription,Standard Price Book;true,SUB,Evergreen Annual;Evergreen,420
SUB;Evergreen Monthly;USD,USD,true,false,Subscription,Standard Price Book;true,SUB,Evergreen Monthly;Evergreen,35
SUB;Term Annual;USD,USD,true,false,Subscription,Standard Price Book;true,SUB,Term Annual;TermDefined,360
SUB;Term Monthly;USD,USD,true,false,Subscription,Standard Price Book;true,SUB,Term Monthly;TermDefined,30
SUB;Evergreen Annual;JPY,JPY,true,false,Subscription,Standard Price Book;true,SUB,Evergreen Annual;Evergreen,63500
SUB;Evergreen Monthly;JPY,JPY,true,false,Subscription,Standard Price Book;true,SUB,Evergreen Monthly;Evergreen,5300
SUB;Term Annual;JPY,JPY,true,false,Subscription,Standard Price Book;true,SUB,Term Annual;TermDefined,54470
SUB;Term Monthly;JPY,JPY,true,false,Subscription,Standard Price Book;true,SUB,Term Monthly;TermDefined,4540
SUB;Evergreen Annual;GBP,GBP,true,false,Subscription,Standard Price Book;true,SUB,Evergreen Annual;Evergreen,330
SUB;Evergreen Monthly;GBP,GBP,true,false,Subscription,Standard Price Book;true,SUB,Evergreen Monthly;Evergreen,30
SUB;Term Annual;GBP,GBP,true,false,Subscription,Standard Price Book;true,SUB,Term Annual;TermDefined,280
SUB;Term Monthly;GBP,GBP,true,false,Subscription,Standard Price Book;true,SUB,Term Monthly;TermDefined,20
SUB;Evergreen Annual;EUR,EUR,true,false,Subscription,Standard Price Book;true,SUB,Evergreen Annual;Evergreen,390
SUB;Evergreen Monthly;EUR,EUR,true,false,Subscription,Standard Price Book;true,SUB,Evergreen Monthly;Evergreen,30
SUB;Term Annual;EUR,EUR,true,false,Subscription,Standard Price Book;true,SUB,Term Annual;TermDefined,330
SUB;Term Monthly;EUR,EUR,true,false,Subscription,Standard Price Book;true,SUB,Term Monthly;TermDefined,30
SUB;Evergreen Annual;CHF,CHF,true,false,Subscription,Standard Price Book;true,SUB,Evergreen Annual;Evergreen,370
SUB;Evergreen Monthly;CHF,CHF,true,false,Subscription,Standard Price Book;true,SUB,Evergreen Monthly;Evergreen,30
SUB;Term Annual;CHF,CHF,true,false,Subscription,Standard Price Book;true,SUB,Term Annual;TermDefined,320
SUB;Term Monthly;CHF,CHF,true,false,Subscription,Standard Price Book;true,SUB,Term Monthly;TermDefined,30
SUB;Evergreen Annual;CAD,CAD,true,false,Subscription,Standard Price Book;true,SUB,Evergreen Annual;Evergreen,570
SUB;Evergreen Monthly;CAD,CAD,true,false,Subscription,Standard Price Book;true,SUB,Evergreen Monthly;Evergreen,50
SUB;Term Annual;CAD,CAD,true,false,Subscription,Standard Price Book;true,SUB,Term Annual;TermDefined,490
SUB;Term Monthly;CAD,CAD,true,false,Subscription,Standard Price Book;true,SUB,Term Monthly;TermDefined,40
SUB;Evergreen Annual;AUD,AUD,true,false,Subscription,Standard Price Book;true,SUB,Evergreen Annual;Evergreen,640
SUB;Evergreen Monthly;AUD,AUD,true,false,Subscription,Standard Price Book;true,SUB,Evergreen Monthly;Evergreen,50
SUB;Term Annual;AUD,AUD,true,false,Subscription,Standard Price Book;true,SUB,Term Annual;TermDefined,550
SUB;Term Monthly;AUD,AUD,true,false,Subscription,Standard Price Book;true,SUB,Term Monthly;TermDefined,50
TiO2-500-1000KG;One-Time;USD,USD,true,false,Titanium Dioxide (TiO2-500) - 1000KG Sack,Standard Price Book;true,TiO2-500-1000KG,One-Time;OneTime,2000
TiO2-500-25KG;One-Time;USD,USD,true,false,Titanium Dioxide (TiO2-500) - 25KG Bag,Standard Price Book;true,TiO2-500-25KG,One-Time;OneTime,120
TOL-100-1000L;One-Time;USD,USD,true,false,Toluene (TOL-100) - 1000L IBC,Standard Price Book;true,TOL-100-1000L,One-Time;OneTime,1000
TOL-100-200L;One-Time;USD,USD,true,false,Toluene (TOL-100) - 200L Drum,Standard Price Book;true,TOL-100-200L,One-Time;OneTime,300
TRENCHING-BUCKET;One-Time;USD,USD,true,false,Trenching Bucket,Standard Price Book;true,TRENCHING-BUCKET,One-Time;OneTime,900
UV-2000-25KG;One-Time;USD,USD,true,false,UV Stabilizer (UV-2000) - 25KG Bag,Standard Price Book;true,UV-2000-25KG,One-Time;OneTime,450
WARR-STD-1YR;Term Annual;USD,USD,true,false,Standard Year Warranty,Standard Price Book;true,WARR-STD-1YR,Term Annual;TermDefined,0
XYL-200-1000L;One-Time;USD,USD,true,false,Xylene (XYL-200) - 1000L IBC,Standard Price Book;true,XYL-200-1000L,One-Time;OneTime,900
XYL-200-200L;One-Time;USD,USD,true,false,Xylene (XYL-200) - 200L Drum,Standard Price Book;true,XYL-200-200L,One-Time;OneTime,350
