$$Product2.StockKeepingUnit$ProductSellingModel.Name$CurrencyIsoCode,CurrencyIsoCode,IsActive,IsDerived,Name,Pricebook2.$$Name$IsStandard,Product2.StockKeepingUnit,ProductSellingModel.$$Name$SellingModelType,UnitPrice
PROD-2108848830;One-Time;USD,USD,true,false,Chassis & Backplane (2U),Standard Price Book;true,PROD-2108848830,One-Time;OneTime,3000
PROD-2115474628;One-Time;USD,USD,true,false,SmartNIC 2x100GbE,Standard Price Book;true,PROD-2115474628,One-Time;OneTime,750
PROD-2116311267;One-Time;USD,USD,true,false,Storage Subsystem,Standard Price Book;true,PROD-2116311267,One-Time;OneTime,12000
PROD-217263495;One-Time;USD,USD,true,false,Temp Probe Cable,Standard Price Book;true,PROD-217263495,One-Time;OneTime,35
PROD-217937560;One-Time;USD,USD,true,false,Environmental & Fire Sensors,Standard Price Book;true,PROD-217937560,One-Time;OneTime,585
PROD-275930088;One-Time;USD,USD,true,false,Leak Sensor Rope 3m,Standard Price Book;true,PROD-275930088,One-Time;OneTime,120
PROD-279707357;One-Time;USD,USD,true,false,Fan Module Set,Standard Price Book;true,PROD-279707357,One-Time;OneTime,2500
PROD-293991009;One-Time;USD,USD,true,false,LC‑LC OM4 Patch 2m,Standard Price Book;true,PROD-293991009,One-Time;OneTime,15
PROD-310172567;One-Time;USD,USD,true,false,Airflow Blanking Panel 1U,Standard Price Book;true,PROD-310172567,One-Time;OneTime,15
PROD-322363365;One-Time;USD,USD,true,false,Doors & Panels,Standard Price Book;true,PROD-322363365,One-Time;OneTime,820
PROD-337489460;One-Time;USD,USD,true,false,SAS HDD 12TB,Standard Price Book;true,PROD-337489460,One-Time;OneTime,220
PROD-356310368;One-Time;USD,USD,true,false,Aggregation/Spine Switches,Standard Price Book;true,PROD-356310368,One-Time;OneTime,18500
PROD-362281425;One-Time;USD,USD,true,false,Velcro Strap Pack,Standard Price Book;true,PROD-362281425,One-Time;OneTime,15
PROD-384361183;One-Time;USD,USD,true,false,Generic Component B,Standard Price Book;true,PROD-384361183,One-Time;OneTime,8000
PROD-384933134;One-Time;USD,USD,true,false,QSFP28 100G Transceiver,Standard Price Book;true,PROD-384933134,One-Time;OneTime,140
PROD-387008033;One-Time;USD,USD,true,false,Fan Tray Frame,Standard Price Book;true,PROD-387008033,One-Time;OneTime,100
PROD-398656864;One-Time;USD,USD,true,false,DDR5 DIMM 32GB,Standard Price Book;true,PROD-398656864,One-Time;OneTime,200
PROD-406950016;One-Time;USD,USD,true,false,Thermal Paste Pack,Standard Price Book;true,PROD-406950016,One-Time;OneTime,10
PROD-409095263;One-Time;USD,USD,true,false,Side Panel Set,Standard Price Book;true,PROD-409095263,One-Time;OneTime,60
PROD-410431707;One-Time;USD,USD,true,false,Drive Tray Latch,Standard Price Book;true,PROD-410431707,One-Time;OneTime,5
PROD-416568204;One-Time;USD,USD,true,false,Switch Mainboard,Standard Price Book;true,PROD-416568204,One-Time;OneTime,1500
PROD-44164144;One-Time;USD,USD,true,false,Electro‑mechanical Lock,Standard Price Book;true,PROD-44164144,One-Time;OneTime,3400
PROD-448734868;One-Time;USD,USD,true,false,Brush Strip 1U,Standard Price Book;true,PROD-448734868,One-Time;OneTime,25
PROD-455868158;One-Time;USD,USD,true,false,QuantumBit - OmniRack DC42 Series,Standard Price Book;true,PROD-455868158,One-Time;OneTime,78495
PROD-460189389;One-Time;USD,USD,true,false,Cable Management Hook,Standard Price Book;true,PROD-460189389,One-Time;OneTime,5
PROD-462218852;One-Time;USD,USD,true,false,Generic Component A,Standard Price Book;true,PROD-462218852,One-Time;OneTime,50
PROD-490571009;One-Time;USD,USD,true,false,Copper Harness Kits,Standard Price Book;true,PROD-490571009,One-Time;OneTime,100
PROD-498531761;One-Time;USD,USD,true,false,Upright Posts,Standard Price Book;true,PROD-498531761,One-Time;OneTime,55
PROD-518530525;One-Time;USD,USD,true,false,SAS/NL‑SAS Disk Shelves,Standard Price Book;true,PROD-518530525,One-Time;OneTime,5000
PROD-518677116;One-Time;USD,USD,true,false,PDU‑B (30A/3‑phase),Standard Price Book;true,PROD-518677116,One-Time;OneTime,545
PROD-522303157;One-Time;USD,USD,true,false,Fiber Harness Kits,Standard Price Book;true,PROD-522303157,One-Time;OneTime,125
PROD-536938805;One-Time;USD,USD,true,false,C13‑C14 Power Cord,Standard Price Book;true,PROD-536938805,One-Time;OneTime,15
PROD-544673184;One-Time;USD,USD,true,false,Power System,Standard Price Book;true,PROD-544673184,One-Time;OneTime,4390
PROD-545409999;One-Time;USD,USD,true,false,Metering Board,Standard Price Book;true,PROD-545409999,One-Time;OneTime,120
PROD-550606303;One-Time;USD,USD,true,false,Label Sheet (Avery),Standard Price Book;true,PROD-550606303,One-Time;OneTime,20
PROD-557364787;One-Time;USD,USD,true,false,Chassis & Backplane (1U),Standard Price Book;true,PROD-557364787,One-Time;OneTime,2500
PROD-597705628;One-Time;USD,USD,true,false,Side Panel Set,Standard Price Book;true,PROD-597705628,One-Time;OneTime,380
PROD-604480020;One-Time;USD,USD,true,false,Cross‑Beams,Standard Price Book;true,PROD-604480020,One-Time;OneTime,2250
PROD-617615202;One-Time;USD,USD,true,false,Hot‑swap Fan Module,Standard Price Book;true,PROD-617615202,One-Time;OneTime,50
PROD-630065671;One-Time;USD,USD,true,false,Frame Assembly,Standard Price Book;true,PROD-630065671,One-Time;OneTime,2650
PROD-630070740;One-Time;USD,USD,true,false,MCU Board,Standard Price Book;true,PROD-630070740,One-Time;OneTime,200
PROD-65259457;One-Time;USD,USD,true,false,ESD Wrist Strap,Standard Price Book;true,PROD-65259457,One-Time;OneTime,15
PROD-657569692;One-Time;USD,USD,true,false,RJ‑45 Patch 1m,Standard Price Book;true,PROD-657569692,One-Time;OneTime,5
PROD-6630506;One-Time;USD,USD,true,false,Generic Component A,Standard Price Book;true,PROD-6630506,One-Time;OneTime,8000
PROD-670848332;One-Time;USD,USD,true,false,OOB Mgmt Gateway,Standard Price Book;true,PROD-670848332,One-Time;OneTime,800
PROD-683520187;One-Time;USD,USD,true,false,Dual PSU & Fan Modules,Standard Price Book;true,PROD-683520187,One-Time;OneTime,2500
PROD-689623762;One-Time;USD,USD,true,false,Breaker Set,Standard Price Book;true,PROD-689623762,One-Time;OneTime,125
PROD-697645794;One-Time;USD,USD,true,false,Rack UPS & Battery Pack,Standard Price Book;true,PROD-697645794,One-Time;OneTime,3300
PROD-711527748;One-Time;USD,USD,true,false,KVM Switch Core,Standard Price Book;true,PROD-711527748,One-Time;OneTime,280
PROD-720237395;One-Time;USD,USD,true,false,EMI Shield Gasket,Standard Price Book;true,PROD-720237395,One-Time;OneTime,10
PROD-755090702;One-Time;USD,USD,true,false,Side Panel Set,Standard Price Book;true,PROD-755090702,One-Time;OneTime,35
PROD-764576755;One-Time;USD,USD,true,false,Caster Wheel,Standard Price Book;true,PROD-764576755,One-Time;OneTime,25
PROD-775691186;One-Time;USD,USD,true,false,CPU (Sapphire Rapids),Standard Price Book;true,PROD-775691186,One-Time;OneTime,2000
PROD-77740090;One-Time;USD,USD,true,false,Hot‑swap Fan (x6),Standard Price Book;true,PROD-77740090,One-Time;OneTime,180
PROD-781554326;One-Time;USD,USD,true,false,Top‑of‑Rack Switches,Standard Price Book;true,PROD-781554326,One-Time;OneTime,8200
PROD-784779396;One-Time;USD,USD,true,false,MPO‑12 OM4 Trunk 10m,Standard Price Book;true,PROD-784779396,One-Time;OneTime,120
PROD-789058761;One-Time;USD,USD,true,false,Rack Enclosure (42U),Standard Price Book;true,PROD-789058761,One-Time;OneTime,3470
PROD-795190764;One-Time;USD,USD,true,false,Vertical Cable Managers,Standard Price Book;true,PROD-795190764,One-Time;OneTime,150
PROD-799314932;One-Time;USD,USD,true,false,Leveling Feet & Casters,Standard Price Book;true,PROD-799314932,One-Time;OneTime,100
PROD-828674135;One-Time;USD,USD,true,false,Generic Component B,Standard Price Book;true,PROD-828674135,One-Time;OneTime,35
PROD-84107093;One-Time;USD,USD,true,false,Documentation Packet,Standard Price Book;true,PROD-84107093,One-Time;OneTime,15
PROD-844684431;One-Time;USD,USD,true,false,Smoke Detector Head,Standard Price Book;true,PROD-844684431,One-Time;OneTime,55
PROD-860612882;One-Time;USD,USD,true,false,Bypass Module,Standard Price Book;true,PROD-860612882,One-Time;OneTime,500
PROD-86201530;One-Time;USD,USD,true,false,32x 100GbE Switch (TOR),Standard Price Book;true,PROD-86201530,One-Time;OneTime,6500
PROD-890173745;One-Time;USD,USD,true,false,SFP28 25G Transceiver,Standard Price Book;true,PROD-890173745,One-Time;OneTime,75
PROD-915112779;One-Time;USD,USD,true,false,Door Lock Key Set,Standard Price Book;true,PROD-915112779,One-Time;OneTime,10
PROD-942049373;One-Time;USD,USD,true,false,Fan Screws (set),Standard Price Book;true,PROD-942049373,One-Time;OneTime,5
PROD-950775878;One-Time;USD,USD,true,false,Front Door,Standard Price Book;true,PROD-950775878,One-Time;OneTime,115
PROD-9614201;One-Time;USD,USD,true,false,PCIe Riser,Standard Price Book;true,PROD-9614201,One-Time;OneTime,40
PROD-961586782;One-Time;USD,USD,true,false,Grounding Kit,Standard Price Book;true,PROD-961586782,One-Time;OneTime,30
PROD-970871438;One-Time;USD,USD,true,false,QSFP28 DAC 1m,Standard Price Book;true,PROD-970871438,One-Time;OneTime,45
PROD-988309468;One-Time;USD,USD,true,false,Rack Stabilizer Bracket,Standard Price Book;true,PROD-988309468,One-Time;OneTime,30
PROD-990828007;One-Time;USD,USD,true,false,NVMe JBOF Enclosures,Standard Price Book;true,PROD-990828007,One-Time;OneTime,7000
