BasedOn.Code,CanRamp,ConfigureDuringSale,Description,DisplayUrl,Family,IsActive,IsAssetizable,IsSoldOnlyWithOtherProds,Name,ProductCode,QuantityUnitOfMeasure,SpecificationType,StockKeepingUnit,Type,UnitOfMeasure.UnitCode
,false,,,,Hardware,true,true,false,"Terminal Box-Low Voltage,Right",FESBA_KC52-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"CB-600A,Right,3P,UL 600,IEC 690,UL Serv Ent,100%",FESBA_KP92-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"CB-800A,Right,3P,UL 600,IEC 415,UL Serv Ent,100%",FESBA_KP90-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"CB-1200A,Right,3P,UL 600,IEC 415,UL Serv Ent,100%",FESBA_KP88-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"CB-1600A,Right,3P,UL 600,IEC 415,UL Serv Ent,100%",FESBA_KP86-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"CB-2000A,Right,3P,UL 600,IEC 415,UL Serv Ent,100%",FESBA_KP84-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"CB-2500A,Right,3P,UL 600,IEC 415,UL Serv Ent,100%",FESBA_KP82-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"CB-3000A,Right,3P,UL 600,IEC 690,UL Serv Ent,100%",FESBA_KU62-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"Top Entry, Right",FESBA_KB70-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"Bottom Entry, Right",FESBA_KB72-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"Bottom Entry Chute, Right",FESBA_KU84-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"Indication-Ground Fault,3-PoleXfrSw",FESBA_H666-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"Indication-Ground Fault, Terminal Box (or) Circuit Breaker Box - Left",FESBA_H723-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"Indication-Ground Fault, Terminal Box (or) Circuit Breaker Box - Right",FESBA_H724-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Ckt Brkr Access-Right Side,FESBA_KP98-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Ckt Brkr Access-Left Side,FESBA_KP99-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"Ckt Brkr Lugs-Mechanical, Left Side",FESBA_KR01-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"Ckt Brkr Lugs-Mechanical, Right Side",FESBA_KR02-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Ground Fault Indication Relay - None,FESBA_KU99-2,,Commercial,,,
Control PC,false,Allowed,,,Hardware,true,true,false,PowerCommand 3.3,FESBA_H704-2,,Commercial,,,
Control PC,false,Allowed,,,Hardware,true,true,false,PowerCommand 3.3 with MLD,FESBA_KX21-2,,Commercial,,,
,false,,,,Hardware,true,true,false,120/240VAC compatible,FESBA_A460-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"Meters-AC Output,Analog",FESBA_H606-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Display - Control LCD,FESBA_H678-2,,Commercial,,,
,false,,,,Hardware,true,true,false,AmpSentryTM Protective Relay,FESBA_H720-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"Display, Running Time",FESBA_K020-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"Alarm-Audible, Engine Shutdown",FESBA_KA08-2,,Commercial,,,
,false,,,,Hardware,true,true,false,RELAYS-USER CONFIGURED,FESBA_KX24-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"Signals - Auxiliary, 8 Inputs/8 Outputs",FESBA_KS53-2,,Commercial,,,
,false,,,,Hardware,true,true,false,"Signals - Auxiliary 2, 8 Inputs/8 Outputs",FESBA_KY01-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Gauge-Exhaust Gas Temperature,FESBA_H244-2,,Commercial,,,
,false,,,,Service,true,true,false,Test - Standard Factory,FESBA_5860,,Commercial,,,
,false,,,,Service,true,true,false,Test Record-Certified,FESBA_L026-2,,Commercial,,,
,false,,,,Service,true,true,false,Test - Witness,FESBA_L027-2,,Commercial,,,
,false,,,,Service,true,true,false,"Test-Extended, Prime Load, 1Hr",FESBA_L011-2,,Commercial,,,
,false,,,,Service,true,true,false,"Test-Extnd, Prime Ld,2Hr",FESBA_L012-2,,Commercial,,,
,false,,,,Service,true,true,false,"Test-Extnd, Prime Ld,4Hr",FESBA_L013-2,,Commercial,,,
,false,,,,Service,true,true,false,"Test-Extended, Prime Load, 8Hr",FESBA_L014-2,,Commercial,,,
,false,,,,Service,true,true,false,"Test-Extended, Standby Load, 1",FESBA_L015-2,,Commercial,,,
,false,,,,Service,true,true,false,"Test-Extended, Standby Load, 2",FESBA_L016-2,,Commercial,,,
,false,,,,Service,true,true,false,"Test-Extended, Standby Load, 4",FESBA_L017-2,,Commercial,,,
,false,,,,Service,true,true,false,"Test-Extnd,Stndby Ld,8Hr",FESBA_L018-2,,Commercial,,,
,false,,,,Service,true,true,false,"Test-Varied Load,1 Hour,2 Step",FESBA_L019-2,,Commercial,,,
,false,,,,Service,true,true,false,"Test-Varied Load,2Hr,2 Step",FESBA_L020-2,,Commercial,,,
,false,,,,Service,true,true,false,"Test-Varied Load, 4Hr, 2Step",FESBA_L021-2,,Commercial,,,
,false,,,,Service,true,true,false,"Test-Varied Ld,6Hr,3 Step",FESBA_L022-2,,Commercial,,,
,false,,,,Service,true,true,false,Test-Independent Laboratory,FESBA_L038-2,,Commercial,,,
,false,,,,Service,true,true,false,Test Record-Strip Chart,FESBA_L010-2,,Commercial,,,
,false,,,,Service,true,true,false,Test Record-Safety Shutdowns,FESBA_L023-2,,Commercial,,,
,false,,,,Service,true,true,false,Test Record-Amb Temp/Pres,FESBA_L025-2,,Commercial,,,
,false,,,,Service,true,true,false,Test Record-Exhaust Temp,FESBA_L024-2,,Commercial,,,
,false,,,,Service,true,true,false,Genset Warranty Base,FESBA_L028-2,,Commercial,,,
,false,,,,Service,true,true,false,ST 3YR 1500HR PARTS,FESBA_L182-2,,Commercial,,,
,false,,,,Service,true,true,false,ST 5YR 2500HR PARTS,FESBA_L183-2,,Commercial,,,
,false,,,,Service,true,true,false,ST 10YR 5000HR PARTS,FESBA_L184-2,,Commercial,,,
,false,,,,Service,true,true,false,ST 3YR 1500HR Parts + Labor,FESBA_L185-2,,Commercial,,,
,false,,,,Service,true,true,false,ST 5YR 2500HR Parts + Labor,FESBA_L186-2,,Commercial,,,
,false,,,,Service,true,true,false,ST 10YR 5000HR Parts + Labor,FESBA_L187-2,,Commercial,,,
,false,,,,Service,true,true,false,ST 3YR 1500HR Parts + Labor + Travel,FESBA_L188-2,,Commercial,,,
,false,,,,Service,true,true,false,ST 5YR 2500HR Parts + Labor + Travel,FESBA_L189-2,,Commercial,,,
,false,,,,Service,true,true,false,ST 10YR 5000HR Parts + Labor + Travel,FESBA_L190-2,,Commercial,,,
,false,,,,Service,true,true,false,PR 2YR 4000HR P + L + T,FESBA_L191-2,,Commercial,,,
,false,,,,Service,true,true,false,PR 3YR 6000HR P + L + T,FESBA_L192-2,,Commercial,,,
,false,,,,Service,true,true,false,DCC 3YR UNLIMITED HR PARTS,FESBA_L250-2,,Commercial,,,
,false,,,,Service,true,true,false,DCC 5YR UNLIMITED HR PARTS,FESBA_L251-2,,Commercial,,,
,false,,,,Service,true,true,false,DCC 10YR UNLIMITED HR PARTS,FESBA_L252-2,,Commercial,,,
,false,,,,Service,true,true,false,DCC 3YR UNLIMITED HR P + L,FESBA_L253-2,,Commercial,,,
,false,,,,Service,true,true,false,DCC 5YR UNLIMITED HR P + L,FESBA_L254-2,,Commercial,,,
,false,,,,Service,true,true,false,DCC 10YR UNLIMITED HR P + L,FESBA_L255-2,,Commercial,,,
,false,,,,Service,true,true,false,DCC 3YR UNLIMITED HR P + L + T,FESBA_L256-2,,Commercial,,,
,false,,,,Service,true,true,false,DCC 5YR UNLIMITED HR P + L + T,FESBA_L257-2,,Commercial,,,
,false,,,,Service,true,true,false,DCC 10YR UNLIMITED HR P + L + T,FESBA_L258-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Literature-Chinese,FESBA_L057-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Literature-Danish,FESBA_L115-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Literature-Dutch,FESBA_L072-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Literature-English,FESBA_L050-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Literature-Finnish,FESBA_L114-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Literature-French,FESBA_L052-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Literature-German,FESBA_L068-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Literature-Greek,FESBA_L074-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Literature-Italian,FESBA_L069-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Literature-Norwegian,FESBA_L136-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Literature-Portuguese,FESBA_L071-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Literature-Brazilian Portuguese,FESBA_L245-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Literature-Russian,FESBA_L073-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Literature-Spanish,FESBA_L051-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Literature-Swedish,FESBA_L070-2,,Commercial,,,
,false,,,,Hardware,true,true,false,Packing-None,FESBA_A358-2,,Commercial,,,
,false,,,,Hardware,true,true,false,0155-2341-10,0155-2341-10-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,0155-2342-10,0155-2342-10-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,0155-2696-07,0155-2696-07-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,0300-5929-01,0300-5929-01-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,0300-5929-02,0300-5929-02-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,0416-0439,0416-0439-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,0416-0527,0416-0527-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,0541-1204,0541-1204-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,A030S169,A030S169-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,A035K427,A035K427-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,A046D218,A046D218-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,A048N280,A048N280-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,A051H785,A051H785-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,A051K118,A051K118-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,A052X578,A052X578-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,A052X580,A052X580-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,A052X582,A052X582-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,A052X584,A052X584-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,A052X586,A052X586-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,0402-0750-01,0402-0750-01-FRD,,Commercial,,,
,false,,,,Hardware,true,true,false,No Enclosure,FESBA_NOENC,,Commercial,,,
,false,,,,Hardware,true,true,false,Weather Protected Enclosure,FESBA_WHENC,,Commercial,,,
,false,,,,Hardware,true,true,false,Level 1 Sound Attenuated Enclosure,FESBA_S1ENC,,Commercial,,,
,false,,,,Hardware,true,true,false,Level 2 Sound Attenuated Enclosure,FESBA_S2ENC,,Commercial,,,
,false,,,,Hardware,true,true,false,Level 3 Sound Attenuated Enclosure,FESBA_S3ENC,,Commercial,,,
,false,,"To analyze the building's power requirements, load calculations, and determine the correct generator capacity.",,Service,true,false,false,Electrical Engineer,Electrical-Engineer,,Commercial,,,
,false,,"To assess the generator’s cooling and ventilation needs, as well as the placement and anchoring of the generator.",,Service,true,false,false,Mechanical Engineer,Mechanical-Engineer,,Commercial,,,
,false,Allowed,"For site preparation, including grading, concrete pad design, and foundation stability.",,,true,false,false,Civil Engineer,Civil-Engineer,,Commercial,,,
,false,Allowed,,,Service,true,false,false,Installation Fee,Install-Fee,,Commercial,,,
MiscGen,false,,"Includes bolts, nuts, washers for securing the generator to the foundation. Also includes Anchor Kit & Anti-Vibration Pads.",,,true,false,false,Mounting Hardware,Mounting-Hardware,,Commercial,,,
MiscGen,false,Allowed,High-capacity power cables for generator-to-panel connections.,,,true,false,false,Wiring & Cables,Generator-Wiring,,Commercial,,,
MiscGen,false,,"Electrical conduit pipes (PVC, EMT, or rigid metal).
Couplings, connectors, and fittings for conduits.
Cable glands for sealing cable entry points.",,,true,false,false,Conduits and Fittings,Generator-Conduit,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Industrial Grey,Industrial Grey001,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Special Light,Special Light001,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Special Dark,Special Dark001,,Commercial,,,
,false,NotAllowed,,,,true,true,false,AC / DC Led Light Kit,AC / DC Led Light Kit001,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Damper Alarm Contacts,Damper Alarm Contacts001,,Commercial,,,
,false,NotAllowed,,,,true,true,false,500W Enclosure Heater,500W Enclosure Heater001,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Dual 500W Enclosure Heater,Dual 500W Enclosure Heater001,,Commercial,,,
,false,NotAllowed,,,,true,true,false,White,White001,,Commercial,,,
,false,NotAllowed,,,,true,true,false,5000W Enclosure Heater,5000W Enclosure Heater001,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Alternator Tropical Coating,Alternator Tropical Coating,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Alternator Strip Heater,Alternator Strip Heater,,Commercial,,,
,false,NotAllowed,,,,true,true,false,10 Amp Battery Charger,10 Amp Battery Charger,,Commercial,,,
,false,NotAllowed,,,,true,true,false,5 Amp Battery Charger,5 Amp Battery Charger,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Battery Heating Pad,Battery Heating Pad,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Battery Heating Pad - Optima,Battery Heating Pad - Optima,,Commercial,,,
Isolator001,false,NotAllowed,,,,true,true,false,Pad Vibration Isolators,Pad Vibration Isolators,,Commercial,,,
Accessory001,false,NotAllowed,,,,true,true,false,8 Function Alarm Relay Panel,8 Function Alarm Relay Panel,,Commercial,,,
Accessory001,false,NotAllowed,,,,true,true,false,Remote E-Stop - Break Glass,Remote E-Stop - Break Glass,,Commercial,,,
Accessory001,false,NotAllowed,,,,true,true,false,Dual 8 Function Alarm Relay Panel,Dual 8 Functional Alarm Relay Panel,,Commercial,,,
Accessory001,false,NotAllowed,,,,true,true,false,21 Light Annunciator - Surface,21 Light Annunciator - Surface,,Commercial,,,
Accessory001,false,NotAllowed,,,,true,true,false,21 Light Annunciator - Surface with 8-Function Relay,21 Light Ann-Surf W/ 8 Fun Rly,,Commercial,,,
Accessory001,false,NotAllowed,,,,true,true,false,Remote E-Stop - Surface,Remote E-Stop - Surface,,Commercial,,,
Accessory001,false,NotAllowed,,,,true,true,false,Remote E-Stop - Flush,Remote E-Stop - Flush,,Commercial,,,
,false,NotAllowed,,,,true,true,false,100DB Alarm Horn,100DB Alarm Horn,,Commercial,,,
,false,Allowed,,,,true,true,false,Gateway Device,Gateway Device,,Commercial,,,
,false,Allowed,,,,true,true,false,Ground Fault Annunciator,Ground Fault Annunciator,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Optional Fan and Belt Guards,Optional Fan and Belt Guards,,Commercial,,,
,false,NotAllowed,,,,true,true,false,120V GFCI and 240V Outlet,120V GFCI and 240V Outlet,,Commercial,,,
,false,NotAllowed,,,,true,true,false,8 Position Load Center,8 Position Load Center,,Commercial,,,
,false,Allowed,,,,true,true,false,Flush Mount Annunciator Kit,Flush Mount Annunciator Kit,,Commercial,,,
,false,NotAllowed,,,,true,true,false,IO Expansion,IO Expansion,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Air Filter Restriction Ind,Air Filter Restriction Ind,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Engine Run Relay,Engine Run Relay,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Crankcase Oil Heater,Crankcase Oil Heater,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Block heater STD 1500W,Block heater STD 1500W,,Commercial,,,
Isolator001,false,NotAllowed,,,,true,true,false,Spring Vibration Isolators,Spring Vibration Isolators,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Shutdown Inhibit,Shutdown Inhibit,,Commercial,,,
,false,NotAllowed,,,,true,true,false,SCAQMD,SCAQMD,,Commercial,,,
,false,NotAllowed,,,,true,true,false,EPA Certified,EPA Certified,,Commercial,,,
,false,NotAllowed,,,,true,true,false,PowerZone 410 Control Panel,PowerZone 410 Control Panel,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Deep Sea G8601 Control Panel,Deep Sea G8601 Control Panel,,Commercial,,,
,false,NotAllowed,,,,true,true,false,EXTENDED - 7 YR P/L/T PREMIUM,EXTENDED - 7 YR P/L/T PREMIUM001,,Commercial,,,
,false,NotAllowed,,,,true,true,false,EXTENDED - 10 YR P/L/T PREMIUM,EXTENDED - 10 YR P/L/T PREMIUM001,,Commercial,,,
Testing001,false,Allowed,,,,true,true,false,Unity Power Factor,Unity Power Factor001,,Commercial,,,
Testing001,false,Allowed,,,,true,true,false,Reactive Power Factor,Reactive Power Factor001,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Special Test Options,Special Test Options,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Special Alternator,Special Alternator,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Special Enclosure,Special Enclosure,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Special Enclosure Accessories,Special Enclosure Accessories,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Special Tank Size,Special Tank Size,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Special Tank Accessories,Special Tank Accessories,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Special Codes Requirements,Special Codes Requirements,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Special Control Panels Changes,Special Control Panels Changes,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Special CB Options,Special CB Options,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Special Transfer Switch Option,Special Transfer Switch Option,,Commercial,,,
,false,Allowed,,,,true,true,false,Special Other Options,Special Other Options,,Commercial,,,
,false,Allowed,,,,true,true,false,Special Paint,Special Paint,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Extend Exhaust 2”,Extend Exhaust 2”,,Commercial,,,
,false,Allowed,,,,true,true,false,Ship Tank Loose,Ship Tank Loose,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Certified Test Report,Certified Test Report,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Flex Fuel Line,Flex Fuel Line,,Commercial,,,
,false,NotAllowed,,,,true,true,false,PD3,PD3,,Commercial,,,
,false,NotAllowed,,,,true,true,false,PD2,PD2,,Commercial,,,
,false,NotAllowed,,,,true,true,false,PD4,PD4,,Commercial,,,
,false,NotAllowed,,,,true,true,false,PD5,PD5,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Shunt Trips,Shunt Trips,,Commercial,,,
,false,NotAllowed,,,,true,true,false,Alarm Contacts,Alarm Contacts,,Commercial,,,
,false,NotAllowed,,,,true,true,false,CB1_CAX1,CB1_CAX1,,Commercial,,,
,false,NotAllowed,,,,true,true,false,CB1_CAX2,CB1_CAX2,,Commercial,,,
,false,NotAllowed,,,,true,true,false,CB1_CAX3,CB1_CAX3,,Commercial,,,
,false,Allowed,,/resource/generac_product_logo,,true,true,false,1000KW MPS - G25.8L 2 X 500KW,1000kwMPS_2X500,,Commercial,1000kwMPS_2X500,Bundle,
,false,Allowed,,/resource/generac_product_logo,,true,true,false,1500KW MPS - G25.8L 3 X 500KW,1000kwMPS_3X500,,Commercial,1000kwMPS_3X500,Bundle,
,false,Allowed,,/resource/generac_product_logo,,true,true,false,1000KW MPS - G25.8L 5 X 200KW,1000kwMPS_5X200,,Commercial,1000kwMPS_5X200,Bundle,
,false,Allowed,,/resource/generac_product_logo,,true,true,false,Ad Hoc,ADHOC,,Commercial,ADHOC,,
,false,Allowed,"The AMEL Series genset brings power, technology and reliability to the power range from 400 to 600 kWe (460 to 730 kVA).",/resource/1736281665000/generators/600kw.png,Generator Set,true,true,false,AMEL Generator Set,AMEL-FRD,,Commercial,AMEL-FRD,Bundle,
,false,Allowed,The CUGR Series delivers power output within a few seconds with industry leading load factors even in extreme ambient conditions.,/resource/1736281665000/generators/1200kw.png,Generator Set,true,true,false,CUGR Generator Set,CUGR-FRD,,Commercial,CUGR-FRD,Bundle,
,false,Allowed,"These lower power range generator sets are built with the same engineering and system expertise as our larger gensets, featuring low fuel consumption, high efficiency and outstanding reliability.",/resource/1736281665000/generators/400kw.png,Generator Set,true,true,false,GAMD Generator Set,GAMD-FRD,,Commercial,GAMD-FRD,Bundle,
,false,Allowed,"Use ChatGPT in Google Workspace.
Boost your productivity with Gemini and ChatGPT directly inside your Google Docs, Sheets, Slides, Drive, and Gmail",https://images.app.goo.gl/z3RuPoHj8eSWq1f99,Software,true,true,false,GPT for workspace,GPTW001,,Commercial,GPTW001,,
,false,Allowed,Grow your business with Workspace,https://www.modernmanagedit.com/product/google-workspace-business-starter/,Software,true,true,false,Google Workspace,GW001,,Commercial,GW001,,
,false,Allowed,Lucidchart is an intelligent diagramming application that brings teams together to make better decisions and build the future.,https://images.app.goo.gl/iG63Lpj2xUc9jbuS7,Software,true,true,false,Lucidchart,LCD001,,Commercial,LCD001,,
,false,Allowed,Warranty coverage for configured generator. Select the right attribute to drive appropriate pricing.,/resource/generac_product_logo,,true,true,false,Preventative Maintenance,Maintenance,,Commercial,Maintenance,,
MPS_Solution,false,Allowed,"Generac’s MPS is an integrated approach to generator paralleling, and is cost competitive with large single gensets and traditional paralleling systems. Advantages are redundancy, flexibility and scalability in a modular type paralleling system.",/resource/mps,,true,true,false,MPS Solution Bundle,MPS_SOLUTION,,Commercial,MPS Solution Bundle,Bundle,
SFT001,false,NotAllowed,"The all-new Office 365 lets you create, share, and collaborate all in one place with your favorite apps",https://images.app.goo.gl/fHGaq8vv1imgChgB6,Software,true,true,true,Office 365,OF001,,Commercial,OF001,,
,false,Allowed,"The Power Series Transfer Switch line features 3 different platforms with multiple technologies to offer the most flexible solutions up to 5,000 AMPs. All platforms are rated for 3 cycle operation with highly reliable mechanisms with safety interlocks. Service entrance models are 100 percent rated and available with integral overcurrent protection.",/resource/ts100n1200st?,,true,true,false,PSTS | 100-1200Amp | Standard Entrance,PSTS_1200_SE,,Commercial,PSTS_1200_SE,Bundle,
SFT001,false,Allowed,Quip Subscription,https://i.pcmag.com/imagery/reviews/05YKOGb3tKP8xIR9wNYkqas-9.fit_scale.size_1028x578.v1569479308.png,Software,true,true,false,Quip,QP001,,Commercial,QP001,,
,false,NotAllowed,,,,true,true,false,Radiator Stone Guard,Radiator Stone Guard,,Commercial,Radiator Stone Guard,,
,false,Allowed,"When computers, cash registers, refrigeration units, and more go down in a power outage, it can adversely impact your ability to stay in business. An investment in our responsive diesel generators protects your product, data, and equipment investment.",/resource/gen22n33n45diesel?,,true,true,false,Stationary Generator | 10-30KW | Diesel | 2.2L,SD10-30,,Commercial,SD10-30,Bundle,
Generator,false,Allowed,"Many components of our diesel generators are built in-house at Generac's world-class facilities, so you are supported by a single-source. This makes service and the occasional trouble-shooting easy for you, as our nationwide network of Industrial Power Distributors stands by you.",/resource/gen67n103n129n181diesel?,,true,true,false,Stationary Generator | 100-175KW | Diesel | 6.7L,SD100-175,,Commercial,SD100-175,Bundle,
,false,Allowed,"Designed and built in our own state-of-the-art facility, thousands of facilities are depending on our diesel generator technology every day--all day. Our market-leading support network can help you with sizing, specs, and installation.",/resource/gen490diesel?,,true,true,false,Stationary Generator | 1250KW | Diesel | 49.0L,SD1250,Each,Commercial,SD1250,Bundle,
,false,Allowed,"Efficient diesel power allows this generator to be used for any application. Our cutting-edge manufacturing processes assure quality, control, and most importantly the dependability of a single-source provider.",/resource/gen654diesel?,,true,true,false,Stationary Generator | 1500-2000KW | Diesel | 65.4L,SD1500-2000,Each,Commercial,SD1500-2000,Bundle,
,false,Allowed,"Key components on these generators are designed and manufactured by Generac, so you know they are tested, tough and proven, with easily available replacement and service parts.",/resource/gen87diesel?,,true,true,false,Stationary Generator | 200-250KW | Diesel | 8.7L,SD200-250,Each,Commercial,SD200-250,Bundle,
,false,Allowed,"A key benefit of these diesel genset generators are the PowerManager® controllers. These integrated controllers offer multiple functions including two-way communication with the automatic transfer switch, isochronous engine speed control and automatic voltage regulation with over-voltage protection and variable voltage/frequency setting.",/resource/gen67n103n129n181diesel?,,true,true,false,Stationary Generator | 275-300KW | Iveco Diesel | 10.3L,SD275-300,Each,Commercial,SD275-300,Bundle,
,false,Allowed,"Alternators are as important to power generation as engines. Generac's in-house built alternators are machine wound, machine inserted, and machine varnished for the ultimate in consistency.",/resource/gen22n33n45diesel?,,true,true,false,Stationary Generator | 35-50KW | MHI Diesel | 3.3L,SD35-50,Each,Commercial,SD35-50,Bundle,
,false,Allowed,"Recognized for built-in quality, our 350 (kW) diesel generators meet an endless variety of business-critical applications. With exceptional support through our knowledgeable sales and service, you become part of the Generac team.",/resource/gen67n103n129n181diesel?,,true,true,false,Stationary Generator | 350KW | Iveco Diesel | 12.9L,SD350,Each,Commercial,SD350,Bundle,
,false,Allowed,"Generac offers a wide variety of options, configurations and arrangements, allowing us to meet the power needs of practically every industry and application. Our generators are strong and dependable, meeting UL, NFPA, NEC, ISO and NEMA standards.",/resource/gen125n152diesel?,,true,true,false,Stationary Generator | 400KW | Perkins Diesel | 12.5L,SD400,Each,Commercial,SD400,Bundle,
,false,Allowed,"Generac Bi-Fuel™ generators start on diesel fuel and add natural gas as load is applied
until the unit runs primarily on natural gas. Generac’s Bi-Fuel generators are fully
integrated solutions, not aftermarket conversions in the field. That means every
component is specifically designed, engineered and factory-validated to work together.
Generac Bi-Fuel generators have the added benefit of being EPA-compliant from the
factory",/resource/gen125n152diesel?,,true,true,false,Stationary Generator | 500KW | Diesel & Natural Gas | 15.2L,SD500,Each,Commercial,SD500,Bundle,
,false,Allowed,"Generac Bi-Fuel™ generators start on diesel fuel and add natural gas as load is applied
until the unit runs primarily on natural gas. Generac’s Bi-Fuel generators are fully
integrated solutions, not aftermarket conversions in the field. That means every
component is specifically designed, engineered and factory-validated to work together.
Generac Bi-Fuel generators have the added benefit of being EPA-compliant from the
factory",/resource/gen67n103n129n181diesel?,,true,true,false,Stationary Generator | 500-750KW | Diesel & Natural Gas | 18.1L,SD500-750,Each,Commercial,SD500-750,Bundle,
,false,Allowed,"Small businesses need backup power as much as big businesses. You have equipment and inventory that needs to be safe-guarded, not to mention customer data that needs protection whether you sell online or not. Go to the proven resource--Generac.",/resource/gen22n33n45diesel?,,true,true,false,Stationary Generator | 60-80KW | Diesel | 4.5L,SD60-80,Each,Commercial,SD60-80,Bundle,
,false,Allowed,Our generators come with emissions compliant diesel engines and brushless alternators with permanent magnet generator excitation systems designed to work in severe environments.,/resource/gen3392diesel?,,true,true,false,Stationary Generator | 750-800KW | Diesel | 33.9.2L,SD750-800,Each,Commercial,SD750-800,Bundle,
